Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso",Total viviendas ocupadas con personas presentes,Total,Energía electrica SI,Energía electrica NO,Total.1,Acueducto SI,Acueducto NO,Total.2,Alcantarillado SI,Alcantarillado NO,Total.3,Gas natural conectado a red pública SI,Gas natural conectado a red pública NO,Gas natural conectado a red pública NA,Total.4,Recolección de basuras SI,Recolección de basuras NO,Total.5,Internet SI,Internet NO,Internet NA
52_Nariño,254_El Peñol,Cabecera,365.0,365.0,363.0,2.0,365.0,363.0,2.0,365.0,353.0,12.0,365.0,1.0,350.0,14.0,365.0,362.0,3.0,365.0,34.0,317.0,14.0
52_Nariño,254_El Peñol,Centro poblado,98.0,98.0,97.0,1.0,98.0,62.0,36.0,98.0,51.0,47.0,98.0,1.0,97.0,0.0,98.0,76.0,22.0,98.0,0.0,98.0,0.0
52_Nariño,254_El Peñol,Rural disperso,1530.0,1530.0,1471.0,59.0,1530.0,814.0,716.0,1530.0,115.0,1415.0,1530.0,3.0,1515.0,12.0,1530.0,673.0,857.0,1530.0,7.0,1511.0,12.0
52_Nariño,256_El Rosario,Total municipal,2652.0,2652.0,2599.0,53.0,2652.0,2015.0,637.0,2652.0,978.0,1674.0,2652.0,4.0,2646.0,2.0,2652.0,932.0,1720.0,2652.0,40.0,2610.0,2.0
52_Nariño,256_El Rosario,Cabecera,561.0,561.0,555.0,6.0,561.0,551.0,10.0,561.0,485.0,76.0,561.0,1.0,559.0,1.0,561.0,516.0,45.0,561.0,35.0,525.0,1.0
52_Nariño,256_El Rosario,Centro poblado,606.0,606.0,598.0,8.0,606.0,574.0,32.0,606.0,411.0,195.0,606.0,3.0,602.0,1.0,606.0,315.0,291.0,606.0,4.0,601.0,1.0
52_Nariño,256_El Rosario,Rural disperso,1485.0,1485.0,1446.0,39.0,1485.0,890.0,595.0,1485.0,82.0,1403.0,1485.0,0.0,1485.0,0.0,1485.0,101.0,1384.0,1485.0,1.0,1484.0,0.0
52_Nariño,258_El Tablón De Gómez,Total municipal,4924.0,4924.0,4277.0,647.0,4924.0,2723.0,2201.0,4924.0,1479.0,3445.0,4924.0,18.0,4897.0,9.0,4924.0,1182.0,3742.0,4924.0,90.0,4819.0,15.0
52_Nariño,258_El Tablón De Gómez,Cabecera,543.0,543.0,541.0,2.0,543.0,530.0,13.0,543.0,503.0,40.0,543.0,7.0,534.0,2.0,543.0,492.0,51.0,543.0,47.0,490.0,6.0
52_Nariño,258_El Tablón De Gómez,Centro poblado,1171.0,1171.0,955.0,216.0,1171.0,772.0,399.0,1171.0,695.0,476.0,1171.0,6.0,1160.0,5.0,1171.0,545.0,626.0,1171.0,31.0,1135.0,5.0
52_Nariño,258_El Tablón De Gómez,Rural disperso,3210.0,3210.0,2781.0,429.0,3210.0,1421.0,1789.0,3210.0,281.0,2929.0,3210.0,5.0,3203.0,2.0,3210.0,145.0,3065.0,3210.0,12.0,3194.0,4.0
52_Nariño,260_El Tambo,Total municipal,4196.0,4196.0,4130.0,66.0,4196.0,3534.0,662.0,4196.0,1597.0,2599.0,4196.0,223.0,3964.0,9.0,4196.0,1602.0,2594.0,4196.0,177.0,4010.0,9.0
52_Nariño,260_El Tambo,Cabecera,1570.0,1570.0,1561.0,9.0,1570.0,1540.0,30.0,1570.0,1505.0,65.0,1570.0,215.0,1346.0,9.0,1570.0,1530.0,40.0,1570.0,172.0,1389.0,9.0
52_Nariño,260_El Tambo,Rural disperso,2626.0,2626.0,2569.0,57.0,2626.0,1994.0,632.0,2626.0,92.0,2534.0,2626.0,8.0,2618.0,0.0,2626.0,72.0,2554.0,2626.0,5.0,2621.0,0.0
52_Nariño,287_Funes,Total municipal,2018.0,2018.0,1958.0,60.0,2018.0,1695.0,323.0,2018.0,949.0,1069.0,2018.0,15.0,1992.0,11.0,2018.0,776.0,1242.0,2018.0,68.0,1939.0,11.0
52_Nariño,287_Funes,Cabecera,852.0,852.0,841.0,11.0,852.0,841.0,11.0,852.0,803.0,49.0,852.0,13.0,828.0,11.0,852.0,764.0,88.0,852.0,64.0,777.0,11.0
52_Nariño,287_Funes,Centro poblado,107.0,107.0,106.0,1.0,107.0,104.0,3.0,107.0,92.0,15.0,107.0,0.0,107.0,0.0,107.0,0.0,107.0,107.0,1.0,106.0,0.0
52_Nariño,287_Funes,Rural disperso,1059.0,1059.0,1011.0,48.0,1059.0,750.0,309.0,1059.0,54.0,1005.0,1059.0,2.0,1057.0,0.0,1059.0,12.0,1047.0,1059.0,3.0,1056.0,0.0
52_Nariño,317_Guachucal,Total municipal,5688.0,5688.0,5494.0,194.0,5688.0,5159.0,529.0,5688.0,2241.0,3447.0,5688.0,54.0,5624.0,10.0,5688.0,2028.0,3660.0,5688.0,110.0,5568.0,10.0
52_Nariño,317_Guachucal,Cabecera,1105.0,1105.0,1095.0,10.0,1105.0,1082.0,23.0,1105.0,1054.0,51.0,1105.0,40.0,1059.0,6.0,1105.0,1048.0,57.0,1105.0,78.0,1021.0,6.0
52_Nariño,317_Guachucal,Centro poblado,508.0,508.0,493.0,15.0,508.0,475.0,33.0,508.0,368.0,140.0,508.0,3.0,503.0,2.0,508.0,332.0,176.0,508.0,16.0,490.0,2.0
52_Nariño,317_Guachucal,Rural disperso,4075.0,4075.0,3906.0,169.0,4075.0,3602.0,473.0,4075.0,819.0,3256.0,4075.0,11.0,4062.0,2.0,4075.0,648.0,3427.0,4075.0,16.0,4057.0,2.0
52_Nariño,320_Guaitarilla,Total municipal,3527.0,3527.0,3482.0,45.0,3527.0,3409.0,118.0,3527.0,1429.0,2098.0,3527.0,12.0,3510.0,5.0,3527.0,1364.0,2163.0,3527.0,200.0,3322.0,5.0
52_Nariño,320_Guaitarilla,Cabecera,1337.0,1337.0,1333.0,4.0,1337.0,1334.0,3.0,1337.0,1307.0,30.0,1337.0,8.0,1326.0,3.0,1337.0,1307.0,30.0,1337.0,192.0,1142.0,3.0
52_Nariño,320_Guaitarilla,Centro poblado,53.0,53.0,53.0,0.0,53.0,52.0,1.0,53.0,47.0,6.0,53.0,1.0,51.0,1.0,53.0,39.0,14.0,53.0,0.0,52.0,1.0
52_Nariño,320_Guaitarilla,Rural disperso,2137.0,2137.0,2096.0,41.0,2137.0,2023.0,114.0,2137.0,75.0,2062.0,2137.0,3.0,2133.0,1.0,2137.0,18.0,2119.0,2137.0,8.0,2128.0,1.0
52_Nariño,323_Gualmatán,Total municipal,1873.0,1873.0,1828.0,45.0,1873.0,1690.0,183.0,1873.0,1142.0,731.0,1873.0,229.0,1641.0,3.0,1873.0,903.0,970.0,1873.0,76.0,1794.0,3.0
52_Nariño,323_Gualmatán,Cabecera,866.0,866.0,856.0,10.0,866.0,861.0,5.0,866.0,828.0,38.0,866.0,218.0,648.0,0.0,866.0,798.0,68.0,866.0,68.0,798.0,0.0
52_Nariño,323_Gualmatán,Centro poblado,144.0,144.0,142.0,2.0,144.0,141.0,3.0,144.0,92.0,52.0,144.0,2.0,142.0,0.0,144.0,53.0,91.0,144.0,2.0,142.0,0.0
52_Nariño,323_Gualmatán,Rural disperso,863.0,863.0,830.0,33.0,863.0,688.0,175.0,863.0,222.0,641.0,863.0,9.0,851.0,3.0,863.0,52.0,811.0,863.0,6.0,854.0,3.0
52_Nariño,352_Iles,Total municipal,2281.0,2281.0,2178.0,103.0,2281.0,1948.0,333.0,2281.0,599.0,1682.0,2281.0,17.0,2263.0,1.0,2281.0,510.0,1771.0,2281.0,21.0,2259.0,1.0
52_Nariño,352_Iles,Cabecera,612.0,612.0,605.0,7.0,612.0,588.0,24.0,612.0,565.0,47.0,612.0,15.0,596.0,1.0,612.0,498.0,114.0,612.0,16.0,595.0,1.0
52_Nariño,352_Iles,Centro poblado,93.0,93.0,92.0,1.0,93.0,85.0,8.0,93.0,6.0,87.0,93.0,0.0,93.0,0.0,93.0,0.0,93.0,93.0,0.0,93.0,0.0
52_Nariño,352_Iles,Rural disperso,1576.0,1576.0,1481.0,95.0,1576.0,1275.0,301.0,1576.0,28.0,1548.0,1576.0,2.0,1574.0,0.0,1576.0,12.0,1564.0,1576.0,5.0,1571.0,0.0
52_Nariño,354_Imués,Total municipal,2071.0,2071.0,2024.0,47.0,2071.0,1539.0,532.0,2071.0,924.0,1147.0,2071.0,13.0,2055.0,3.0,2071.0,844.0,1227.0,2071.0,122.0,1946.0,3.0
52_Nariño,354_Imués,Cabecera,317.0,317.0,316.0,1.0,317.0,313.0,4.0,317.0,294.0,23.0,317.0,8.0,308.0,1.0,317.0,285.0,32.0,317.0,70.0,246.0,1.0
52_Nariño,354_Imués,Centro poblado,591.0,591.0,579.0,12.0,591.0,574.0,17.0,591.0,545.0,46.0,591.0,4.0,587.0,0.0,591.0,439.0,152.0,591.0,31.0,560.0,0.0
52_Nariño,354_Imués,Rural disperso,1163.0,1163.0,1129.0,34.0,1163.0,652.0,511.0,1163.0,85.0,1078.0,1163.0,1.0,1160.0,2.0,1163.0,120.0,1043.0,1163.0,21.0,1140.0,2.0
52_Nariño,356_Ipiales,Total municipal,31622.0,31622.0,30967.0,655.0,31622.0,26780.0,4842.0,31622.0,22677.0,8945.0,31622.0,636.0,30786.0,200.0,31622.0,22694.0,8928.0,31622.0,5124.0,26298.0,200.0
52_Nariño,356_Ipiales,Cabecera,21632.0,21632.0,21573.0,59.0,21632.0,21460.0,172.0,21632.0,21211.0,421.0,21632.0,600.0,20856.0,176.0,21632.0,21062.0,570.0,21632.0,4895.0,16561.0,176.0
52_Nariño,356_Ipiales,Centro poblado,2098.0,2098.0,2076.0,22.0,2098.0,1779.0,319.0,2098.0,1057.0,1041.0,2098.0,22.0,2063.0,13.0,2098.0,1203.0,895.0,2098.0,136.0,1949.0,13.0
52_Nariño,356_Ipiales,Rural disperso,7892.0,7892.0,7318.0,574.0,7892.0,3541.0,4351.0,7892.0,409.0,7483.0,7892.0,14.0,7867.0,11.0,7892.0,429.0,7463.0,7892.0,93.0,7788.0,11.0
52_Nariño,378_La Cruz,Total municipal,5431.0,5431.0,5402.0,29.0,5431.0,5214.0,217.0,5431.0,2757.0,2674.0,5431.0,26.0,5391.0,14.0,5431.0,2647.0,2784.0,5431.0,260.0,5157.0,14.0
52_Nariño,378_La Cruz,Cabecera,2257.0,2257.0,2250.0,7.0,2257.0,2241.0,16.0,2257.0,2212.0,45.0,2257.0,22.0,2222.0,13.0,2257.0,2191.0,66.0,2257.0,202.0,2042.0,13.0
52_Nariño,378_La Cruz,Centro poblado,687.0,687.0,683.0,4.0,687.0,566.0,121.0,687.0,453.0,234.0,687.0,2.0,685.0,0.0,687.0,409.0,278.0,687.0,15.0,672.0,0.0
52_Nariño,378_La Cruz,Rural disperso,2487.0,2487.0,2469.0,18.0,2487.0,2407.0,80.0,2487.0,92.0,2395.0,2487.0,2.0,2484.0,1.0,2487.0,47.0,2440.0,2487.0,43.0,2443.0,1.0
52_Nariño,381_La Florida,Total municipal,2994.0,2994.0,2916.0,78.0,2994.0,2754.0,240.0,2994.0,827.0,2167.0,2994.0,13.0,2974.0,7.0,2994.0,1484.0,1510.0,2994.0,31.0,2956.0,7.0
52_Nariño,381_La Florida,Cabecera,567.0,567.0,561.0,6.0,567.0,556.0,11.0,567.0,477.0,90.0,567.0,3.0,562.0,2.0,567.0,528.0,39.0,567.0,22.0,543.0,2.0
52_Nariño,381_La Florida,Centro poblado,525.0,525.0,514.0,11.0,525.0,514.0,11.0,525.0,283.0,242.0,525.0,3.0,519.0,3.0,525.0,287.0,238.0,525.0,7.0,515.0,3.0
52_Nariño,381_La Florida,Rural disperso,1902.0,1902.0,1841.0,61.0,1902.0,1684.0,218.0,1902.0,67.0,1835.0,1902.0,7.0,1893.0,2.0,1902.0,669.0,1233.0,1902.0,2.0,1898.0,2.0
52_Nariño,385_La Llanada,Total municipal,2178.0,2178.0,2113.0,65.0,2178.0,1594.0,584.0,2178.0,1232.0,946.0,2178.0,6.0,2165.0,7.0,2178.0,1174.0,1004.0,2178.0,55.0,2114.0,9.0
52_Nariño,385_La Llanada,Cabecera,1169.0,1169.0,1158.0,11.0,1169.0,1162.0,7.0,1169.0,1142.0,27.0,1169.0,4.0,1160.0,5.0,1169.0,1145.0,24.0,1169.0,51.0,1112.0,6.0
52_Nariño,385_La Llanada,Centro poblado,184.0,184.0,181.0,3.0,184.0,152.0,32.0,184.0,80.0,104.0,184.0,1.0,183.0,0.0,184.0,5.0,179.0,184.0,3.0,181.0,0.0
52_Nariño,385_La Llanada,Rural disperso,825.0,825.0,774.0,51.0,825.0,280.0,545.0,825.0,10.0,815.0,825.0,1.0,822.0,2.0,825.0,24.0,801.0,825.0,1.0,821.0,3.0
52_Nariño,390_La Tola,Total municipal,1472.0,1472.0,1276.0,196.0,1472.0,8.0,1464.0,1472.0,5.0,1467.0,1472.0,1.0,1456.0,15.0,1472.0,636.0,836.0,1472.0,10.0,1440.0,22.0
52_Nariño,390_La Tola,Cabecera,704.0,704.0,696.0,8.0,704.0,1.0,703.0,704.0,1.0,703.0,704.0,0.0,700.0,4.0,704.0,628.0,76.0,704.0,7.0,693.0,4.0
52_Nariño,390_La Tola,Centro poblado,197.0,197.0,189.0,8.0,197.0,3.0,194.0,197.0,1.0,196.0,197.0,0.0,195.0,2.0,197.0,3.0,194.0,197.0,1.0,192.0,4.0
52_Nariño,390_La Tola,Rural disperso,571.0,571.0,391.0,180.0,571.0,4.0,567.0,571.0,3.0,568.0,571.0,1.0,561.0,9.0,571.0,5.0,566.0,571.0,2.0,555.0,14.0
52_Nariño,399_La Unión,Total municipal,8265.0,8265.0,8147.0,118.0,8265.0,4040.0,4225.0,8265.0,3400.0,4865.0,8265.0,52.0,8164.0,49.0,8265.0,3380.0,4885.0,8265.0,406.0,7810.0,49.0
52_Nariño,399_La Unión,Cabecera,3481.0,3481.0,3465.0,16.0,3481.0,3379.0,102.0,3481.0,3307.0,174.0,3481.0,49.0,3385.0,47.0,3481.0,3343.0,138.0,3481.0,389.0,3045.0,47.0
52_Nariño,399_La Unión,Centro poblado,391.0,391.0,389.0,2.0,391.0,107.0,284.0,391.0,16.0,375.0,391.0,0.0,391.0,0.0,391.0,4.0,387.0,391.0,4.0,387.0,0.0
52_Nariño,399_La Unión,Rural disperso,4393.0,4393.0,4293.0,100.0,4393.0,554.0,3839.0,4393.0,77.0,4316.0,4393.0,3.0,4388.0,2.0,4393.0,33.0,4360.0,4393.0,13.0,4378.0,2.0
52_Nariño,405_Leiva,Total municipal,2709.0,2709.0,2336.0,373.0,2709.0,1425.0,1284.0,2709.0,922.0,1787.0,2709.0,9.0,2685.0,15.0,2709.0,878.0,1831.0,2709.0,27.0,2667.0,15.0
52_Nariño,405_Leiva,Cabecera,858.0,858.0,850.0,8.0,858.0,831.0,27.0,858.0,760.0,98.0,858.0,9.0,836.0,13.0,858.0,734.0,124.0,858.0,25.0,820.0,13.0
52_Nariño,405_Leiva,Centro poblado,371.0,371.0,358.0,13.0,371.0,255.0,116.0,371.0,129.0,242.0,371.0,0.0,371.0,0.0,371.0,110.0,261.0,371.0,0.0,371.0,0.0
52_Nariño,405_Leiva,Rural disperso,1480.0,1480.0,1128.0,352.0,1480.0,339.0,1141.0,1480.0,33.0,1447.0,1480.0,0.0,1478.0,2.0,1480.0,34.0,1446.0,1480.0,2.0,1476.0,2.0
52_Nariño,411_Linares,Total municipal,2908.0,2908.0,2855.0,53.0,2908.0,2694.0,214.0,2908.0,1006.0,1902.0,2908.0,11.0,2893.0,4.0,2908.0,1033.0,1875.0,2908.0,126.0,2778.0,4.0
52_Nariño,411_Linares,Cabecera,628.0,628.0,627.0,1.0,628.0,618.0,10.0,628.0,589.0,39.0,628.0,4.0,622.0,2.0,628.0,606.0,22.0,628.0,95.0,531.0,2.0
52_Nariño,411_Linares,Centro poblado,527.0,527.0,522.0,5.0,527.0,512.0,15.0,527.0,284.0,243.0,527.0,3.0,524.0,0.0,527.0,314.0,213.0,527.0,24.0,503.0,0.0
52_Nariño,411_Linares,Rural disperso,1753.0,1753.0,1706.0,47.0,1753.0,1564.0,189.0,1753.0,133.0,1620.0,1753.0,4.0,1747.0,2.0,1753.0,113.0,1640.0,1753.0,7.0,1744.0,2.0
52_Nariño,418_Los Andes,Total municipal,2792.0,2792.0,2693.0,99.0,2792.0,2359.0,433.0,2792.0,1458.0,1334.0,2792.0,21.0,2737.0,34.0,2792.0,1274.0,1518.0,2792.0,74.0,2684.0,34.0
52_Nariño,418_Los Andes,Cabecera,1341.0,1341.0,1339.0,2.0,1341.0,1333.0,8.0,1341.0,1323.0,18.0,1341.0,20.0,1291.0,30.0,1341.0,1260.0,81.0,1341.0,72.0,1239.0,30.0
52_Nariño,418_Los Andes,Rural disperso,1451.0,1451.0,1354.0,97.0,1451.0,1026.0,425.0,1451.0,135.0,1316.0,1451.0,1.0,1446.0,4.0,1451.0,14.0,1437.0,1451.0,2.0,1445.0,4.0
52_Nariño,427_Magüí,Total municipal,3793.0,3793.0,2061.0,1732.0,3793.0,91.0,3702.0,3793.0,181.0,3612.0,3793.0,13.0,3722.0,58.0,3793.0,1148.0,2645.0,3793.0,42.0,3619.0,132.0
52_Nariño,427_Magüí,Cabecera,1498.0,1498.0,1452.0,46.0,1498.0,72.0,1426.0,1498.0,176.0,1322.0,1498.0,13.0,1463.0,22.0,1498.0,1017.0,481.0,1498.0,41.0,1409.0,48.0
52_Nariño,427_Magüí,Centro poblado,374.0,374.0,23.0,351.0,374.0,3.0,371.0,374.0,2.0,372.0,374.0,0.0,366.0,8.0,374.0,5.0,369.0,374.0,1.0,361.0,12.0
52_Nariño,427_Magüí,Rural disperso,1921.0,1921.0,586.0,1335.0,1921.0,16.0,1905.0,1921.0,3.0,1918.0,1921.0,0.0,1893.0,28.0,1921.0,126.0,1795.0,1921.0,0.0,1849.0,72.0
52_Nariño,435_Mallama,Total municipal,2297.0,2297.0,2211.0,86.0,2297.0,1742.0,555.0,2297.0,753.0,1544.0,2297.0,17.0,2278.0,2.0,2297.0,1260.0,1037.0,2297.0,55.0,2240.0,2.0
52_Nariño,435_Mallama,Cabecera,355.0,355.0,355.0,0.0,355.0,338.0,17.0,355.0,316.0,39.0,355.0,3.0,351.0,1.0,355.0,316.0,39.0,355.0,21.0,333.0,1.0
52_Nariño,435_Mallama,Centro poblado,604.0,604.0,594.0,10.0,604.0,538.0,66.0,604.0,266.0,338.0,604.0,3.0,601.0,0.0,604.0,497.0,107.0,604.0,22.0,582.0,0.0
52_Nariño,435_Mallama,Rural disperso,1338.0,1338.0,1262.0,76.0,1338.0,866.0,472.0,1338.0,171.0,1167.0,1338.0,11.0,1326.0,1.0,1338.0,447.0,891.0,1338.0,12.0,1325.0,1.0
52_Nariño,473_Mosquera,Total municipal,2654.0,2654.0,986.0,1668.0,2654.0,35.0,2619.0,2654.0,24.0,2630.0,2654.0,16.0,2617.0,21.0,2654.0,188.0,2466.0,2654.0,19.0,2601.0,34.0
52_Nariño,473_Mosquera,Cabecera,1195.0,1195.0,932.0,263.0,1195.0,20.0,1175.0,1195.0,19.0,1176.0,1195.0,12.0,1178.0,5.0,1195.0,180.0,1015.0,1195.0,16.0,1174.0,5.0
52_Nariño,473_Mosquera,Centro poblado,744.0,744.0,9.0,735.0,744.0,3.0,741.0,744.0,1.0,743.0,744.0,0.0,740.0,4.0,744.0,0.0,744.0,744.0,1.0,737.0,6.0
52_Nariño,473_Mosquera,Rural disperso,715.0,715.0,45.0,670.0,715.0,12.0,703.0,715.0,4.0,711.0,715.0,4.0,699.0,12.0,715.0,8.0,707.0,715.0,2.0,690.0,23.0
52_Nariño,480_Nariño,Total municipal,1185.0,1185.0,1172.0,13.0,1185.0,1114.0,71.0,1185.0,751.0,434.0,1185.0,29.0,1155.0,1.0,1185.0,854.0,331.0,1185.0,100.0,1084.0,1.0
52_Nariño,480_Nariño,Cabecera,805.0,805.0,799.0,6.0,805.0,790.0,15.0,805.0,723.0,82.0,805.0,24.0,781.0,0.0,805.0,777.0,28.0,805.0,96.0,709.0,0.0
52_Nariño,480_Nariño,Rural disperso,380.0,380.0,373.0,7.0,380.0,324.0,56.0,380.0,28.0,352.0,380.0,5.0,374.0,1.0,380.0,77.0,303.0,380.0,4.0,375.0,1.0
52_Nariño,490_Olaya Herrera,Total municipal,5526.0,5526.0,2340.0,3186.0,5526.0,440.0,5086.0,5526.0,117.0,5409.0,5526.0,37.0,5255.0,234.0,5526.0,756.0,4770.0,5526.0,92.0,5166.0,268.0
52_Nariño,490_Olaya Herrera,Cabecera,2501.0,2501.0,2094.0,407.0,2501.0,421.0,2080.0,2501.0,109.0,2392.0,2501.0,35.0,2463.0,3.0,2501.0,748.0,1753.0,2501.0,89.0,2409.0,3.0
52_Nariño,490_Olaya Herrera,Centro poblado,563.0,563.0,112.0,451.0,563.0,2.0,561.0,563.0,0.0,563.0,563.0,0.0,540.0,23.0,563.0,0.0,563.0,563.0,2.0,536.0,25.0
52_Nariño,490_Olaya Herrera,Rural disperso,2462.0,2462.0,134.0,2328.0,2462.0,17.0,2445.0,2462.0,8.0,2454.0,2462.0,2.0,2252.0,208.0,2462.0,8.0,2454.0,2462.0,1.0,2221.0,240.0
52_Nariño,506_Ospina,Total municipal,2071.0,2071.0,2045.0,26.0,2071.0,1989.0,82.0,2071.0,805.0,1266.0,2071.0,282.0,1784.0,5.0,2071.0,701.0,1370.0,2071.0,132.0,1934.0,5.0
52_Nariño,506_Ospina,Cabecera,633.0,633.0,628.0,5.0,633.0,629.0,4.0,633.0,614.0,19.0,633.0,267.0,361.0,5.0,633.0,587.0,46.0,633.0,122.0,506.0,5.0
52_Nariño,506_Ospina,Centro poblado,146.0,146.0,143.0,3.0,146.0,145.0,1.0,146.0,58.0,88.0,146.0,0.0,146.0,0.0,146.0,40.0,106.0,146.0,0.0,146.0,0.0
52_Nariño,506_Ospina,Rural disperso,1292.0,1292.0,1274.0,18.0,1292.0,1215.0,77.0,1292.0,133.0,1159.0,1292.0,15.0,1277.0,0.0,1292.0,74.0,1218.0,1292.0,10.0,1282.0,0.0
52_Nariño,520_Francisco Pizarro,Total municipal,2137.0,2137.0,1430.0,707.0,2137.0,688.0,1449.0,2137.0,25.0,2112.0,2137.0,6.0,2110.0,21.0,2137.0,562.0,1575.0,2137.0,21.0,2083.0,33.0
52_Nariño,520_Francisco Pizarro,Cabecera,1283.0,1283.0,1205.0,78.0,1283.0,607.0,676.0,1283.0,22.0,1261.0,1283.0,6.0,1270.0,7.0,1283.0,547.0,736.0,1283.0,17.0,1255.0,11.0
52_Nariño,520_Francisco Pizarro,Centro poblado,160.0,160.0,140.0,20.0,160.0,48.0,112.0,160.0,0.0,160.0,160.0,0.0,160.0,0.0,160.0,0.0,160.0,160.0,4.0,156.0,0.0
52_Nariño,520_Francisco Pizarro,Rural disperso,694.0,694.0,85.0,609.0,694.0,33.0,661.0,694.0,3.0,691.0,694.0,0.0,680.0,14.0,694.0,15.0,679.0,694.0,0.0,672.0,22.0
52_Nariño,540_Policarpa,Total municipal,2707.0,2707.0,2679.0,28.0,2707.0,2162.0,545.0,2707.0,1499.0,1208.0,2707.0,16.0,2662.0,29.0,2707.0,1475.0,1232.0,2707.0,141.0,2537.0,29.0
52_Nariño,540_Policarpa,Cabecera,817.0,817.0,817.0,0.0,817.0,807.0,10.0,817.0,790.0,27.0,817.0,12.0,791.0,14.0,817.0,807.0,10.0,817.0,63.0,740.0,14.0
52_Nariño,540_Policarpa,Centro poblado,859.0,859.0,857.0,2.0,859.0,766.0,93.0,859.0,660.0,199.0,859.0,3.0,842.0,14.0,859.0,615.0,244.0,859.0,70.0,775.0,14.0
52_Nariño,540_Policarpa,Rural disperso,1031.0,1031.0,1005.0,26.0,1031.0,589.0,442.0,1031.0,49.0,982.0,1031.0,1.0,1029.0,1.0,1031.0,53.0,978.0,1031.0,8.0,1022.0,1.0
52_Nariño,560_Potosí,Total municipal,3087.0,3087.0,3068.0,19.0,3087.0,3035.0,52.0,3087.0,819.0,2268.0,3087.0,18.0,3068.0,1.0,3087.0,769.0,2318.0,3087.0,108.0,2978.0,1.0
52_Nariño,560_Potosí,Cabecera,682.0,682.0,680.0,2.0,682.0,680.0,2.0,682.0,652.0,30.0,682.0,12.0,670.0,0.0,682.0,635.0,47.0,682.0,91.0,591.0,0.0
52_Nariño,560_Potosí,Centro poblado,61.0,61.0,61.0,0.0,61.0,61.0,0.0,61.0,30.0,31.0,61.0,0.0,61.0,0.0,61.0,4.0,57.0,61.0,1.0,60.0,0.0
52_Nariño,560_Potosí,Rural disperso,2344.0,2344.0,2327.0,17.0,2344.0,2294.0,50.0,2344.0,137.0,2207.0,2344.0,6.0,2337.0,1.0,2344.0,130.0,2214.0,2344.0,16.0,2327.0,1.0
52_Nariño,565_Providencia,Total municipal,1781.0,1781.0,1740.0,41.0,1781.0,1279.0,502.0,1781.0,472.0,1309.0,1781.0,12.0,1767.0,2.0,1781.0,563.0,1218.0,1781.0,28.0,1751.0,2.0
52_Nariño,565_Providencia,Cabecera,515.0,515.0,506.0,9.0,515.0,480.0,35.0,515.0,448.0,67.0,515.0,10.0,503.0,2.0,515.0,463.0,52.0,515.0,26.0,487.0,2.0
52_Nariño,565_Providencia,Centro poblado,45.0,45.0,45.0,0.0,45.0,39.0,6.0,45.0,0.0,45.0,45.0,0.0,45.0,0.0,45.0,28.0,17.0,45.0,2.0,43.0,0.0
52_Nariño,565_Providencia,Rural disperso,1221.0,1221.0,1189.0,32.0,1221.0,760.0,461.0,1221.0,24.0,1197.0,1221.0,2.0,1219.0,0.0,1221.0,72.0,1149.0,1221.0,0.0,1221.0,0.0
52_Nariño,573_Puerres,Total municipal,3047.0,3047.0,2992.0,55.0,3047.0,2700.0,347.0,3047.0,1761.0,1286.0,3047.0,7.0,3032.0,8.0,3047.0,1136.0,1911.0,3047.0,98.0,2941.0,8.0
52_Nariño,573_Puerres,Cabecera,1182.0,1182.0,1182.0,0.0,1182.0,1174.0,8.0,1182.0,1128.0,54.0,1182.0,5.0,1171.0,6.0,1182.0,1106.0,76.0,1182.0,84.0,1092.0,6.0
52_Nariño,573_Puerres,Centro poblado,586.0,586.0,576.0,10.0,586.0,564.0,22.0,586.0,493.0,93.0,586.0,1.0,585.0,0.0,586.0,19.0,567.0,586.0,10.0,576.0,0.0
52_Nariño,573_Puerres,Rural disperso,1279.0,1279.0,1234.0,45.0,1279.0,962.0,317.0,1279.0,140.0,1139.0,1279.0,1.0,1276.0,2.0,1279.0,11.0,1268.0,1279.0,4.0,1273.0,2.0
52_Nariño,585_Pupiales,Total municipal,4575.0,4575.0,4537.0,38.0,4575.0,4027.0,548.0,4575.0,1854.0,2721.0,4575.0,42.0,4510.0,23.0,4575.0,2352.0,2223.0,4575.0,225.0,4327.0,23.0
52_Nariño,585_Pupiales,Cabecera,1542.0,1542.0,1535.0,7.0,1542.0,1533.0,9.0,1542.0,1463.0,79.0,1542.0,33.0,1499.0,10.0,1542.0,1481.0,61.0,1542.0,208.0,1324.0,10.0
52_Nariño,585_Pupiales,Centro poblado,333.0,333.0,331.0,2.0,333.0,327.0,6.0,333.0,313.0,20.0,333.0,1.0,326.0,6.0,333.0,301.0,32.0,333.0,9.0,318.0,6.0
52_Nariño,585_Pupiales,Rural disperso,2700.0,2700.0,2671.0,29.0,2700.0,2167.0,533.0,2700.0,78.0,2622.0,2700.0,8.0,2685.0,7.0,2700.0,570.0,2130.0,2700.0,8.0,2685.0,7.0
52_Nariño,612_Ricaurte,Total municipal,5310.0,5310.0,3126.0,2184.0,5310.0,1486.0,3824.0,5310.0,678.0,4632.0,5310.0,74.0,5036.0,200.0,5310.0,1093.0,4217.0,5310.0,60.0,4991.0,259.0
