Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso)",Perosnas en hogares particulares,Sin servicio de energía eléctrica,No tiene,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,No sabe o no responde
41_Huila,41013_Agrado,Centro poblado,276.0,4.0,0.0,237.0,35.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41013_Agrado,Rural disperso,2692.0,143.0,15.0,2292.0,236.0,5.0,0.0,0.0,0.0,1.0
41_Huila,41016_Aipe,Total,14634.0,801.0,104.0,7948.0,5603.0,139.0,15.0,8.0,6.0,10.0
41_Huila,41016_Aipe,Cabecera,9988.0,346.0,50.0,5364.0,4131.0,87.0,1.0,3.0,0.0,6.0
41_Huila,41016_Aipe,Centro poblado,1067.0,33.0,11.0,538.0,485.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41016_Aipe,Rural disperso,3579.0,422.0,43.0,2046.0,987.0,52.0,14.0,5.0,6.0,4.0
41_Huila,41020_Algeciras,Total,20015.0,1544.0,305.0,11802.0,6239.0,101.0,8.0,5.0,0.0,11.0
41_Huila,41020_Algeciras,Cabecera,9946.0,396.0,136.0,5449.0,3887.0,63.0,4.0,5.0,0.0,6.0
41_Huila,41020_Algeciras,Centro poblado,1222.0,31.0,18.0,774.0,395.0,0.0,0.0,0.0,0.0,4.0
41_Huila,41020_Algeciras,Rural disperso,8847.0,1117.0,151.0,5579.0,1957.0,38.0,4.0,0.0,0.0,1.0
41_Huila,41026_Altamira,Total,3810.0,128.0,20.0,1246.0,2374.0,25.0,5.0,3.0,0.0,9.0
41_Huila,41026_Altamira,Cabecera,2383.0,20.0,0.0,315.0,2024.0,10.0,4.0,3.0,0.0,7.0
41_Huila,41026_Altamira,Centro poblado,270.0,4.0,0.0,110.0,156.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41026_Altamira,Rural disperso,1157.0,104.0,20.0,821.0,194.0,15.0,1.0,0.0,0.0,2.0
41_Huila,41078_Baraya,Total,6397.0,301.0,2.0,5065.0,855.0,145.0,13.0,1.0,12.0,3.0
41_Huila,41078_Baraya,Cabecera,3461.0,24.0,2.0,2714.0,583.0,132.0,3.0,1.0,0.0,2.0
41_Huila,41078_Baraya,Rural disperso,2936.0,277.0,0.0,2351.0,272.0,13.0,10.0,0.0,12.0,1.0
41_Huila,41132_Campoalegre,Total,30082.0,1361.0,108.0,18300.0,9268.0,986.0,29.0,3.0,0.0,27.0
41_Huila,41132_Campoalegre,Cabecera,23397.0,959.0,82.0,13071.0,8345.0,915.0,9.0,2.0,0.0,14.0
41_Huila,41132_Campoalegre,Centro poblado,1743.0,27.0,0.0,1485.0,226.0,5.0,0.0,0.0,0.0,0.0
41_Huila,41132_Campoalegre,Rural disperso,4942.0,375.0,26.0,3744.0,697.0,66.0,20.0,1.0,0.0,13.0
41_Huila,41206_Colombia,Total,6965.0,485.0,333.0,4584.0,1518.0,33.0,5.0,0.0,0.0,7.0
41_Huila,41206_Colombia,Cabecera,2097.0,19.0,18.0,1271.0,755.0,28.0,1.0,0.0,0.0,5.0
41_Huila,41206_Colombia,Centro poblado,319.0,3.0,3.0,227.0,83.0,3.0,0.0,0.0,0.0,0.0
41_Huila,41206_Colombia,Rural disperso,4549.0,463.0,312.0,3086.0,680.0,2.0,4.0,0.0,0.0,2.0
41_Huila,41244_Elías,Total,3733.0,230.0,20.0,2980.0,485.0,12.0,6.0,0.0,0.0,0.0
41_Huila,41244_Elías,Cabecera,1351.0,4.0,19.0,1082.0,240.0,6.0,0.0,0.0,0.0,0.0
41_Huila,41244_Elías,Centro poblado,478.0,102.0,0.0,278.0,98.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41244_Elías,Rural disperso,1904.0,124.0,1.0,1620.0,147.0,6.0,6.0,0.0,0.0,0.0
41_Huila,41298_Garzón,Total,65319.0,1657.0,440.0,28351.0,29758.0,4343.0,690.0,14.0,11.0,55.0
41_Huila,41298_Garzón,Cabecera,36174.0,401.0,79.0,11753.0,19059.0,4165.0,667.0,14.0,1.0,35.0
41_Huila,41298_Garzón,Centro poblado,6152.0,118.0,32.0,3377.0,2576.0,39.0,4.0,0.0,0.0,6.0
41_Huila,41298_Garzón,Rural disperso,22993.0,1138.0,329.0,13221.0,8123.0,139.0,19.0,0.0,10.0,14.0
41_Huila,41306_Gigante,Total,22622.0,841.0,70.0,11494.0,9862.0,292.0,28.0,13.0,0.0,22.0
41_Huila,41306_Gigante,Cabecera,9369.0,136.0,11.0,3138.0,5816.0,228.0,13.0,13.0,0.0,14.0
41_Huila,41306_Gigante,Centro poblado,4061.0,85.0,12.0,2882.0,1070.0,8.0,0.0,0.0,0.0,4.0
41_Huila,41306_Gigante,Rural disperso,9192.0,620.0,47.0,5474.0,2976.0,56.0,15.0,0.0,0.0,4.0
41_Huila,41319_Guadalupe,Total,15875.0,882.0,36.0,11245.0,3488.0,184.0,13.0,3.0,3.0,21.0
41_Huila,41319_Guadalupe,Cabecera,5123.0,33.0,0.0,2187.0,2708.0,167.0,13.0,0.0,0.0,15.0
41_Huila,41319_Guadalupe,Centro poblado,2179.0,56.0,10.0,1941.0,165.0,4.0,0.0,3.0,0.0,0.0
41_Huila,41319_Guadalupe,Rural disperso,8573.0,793.0,26.0,7117.0,615.0,13.0,0.0,0.0,3.0,6.0
41_Huila,41349_Hobo,Total,6686.0,1110.0,68.0,2607.0,2891.0,2.0,3.0,3.0,1.0,1.0
41_Huila,41349_Hobo,Cabecera,5241.0,334.0,67.0,2006.0,2826.0,0.0,3.0,3.0,1.0,1.0
41_Huila,41349_Hobo,Rural disperso,1445.0,776.0,1.0,601.0,65.0,2.0,0.0,0.0,0.0,0.0
41_Huila,41357_Íquira,Total,9044.0,634.0,15.0,6355.0,2002.0,36.0,0.0,0.0,0.0,2.0
41_Huila,41357_Íquira,Cabecera,2578.0,23.0,8.0,1025.0,1505.0,15.0,0.0,0.0,0.0,2.0
41_Huila,41357_Íquira,Centro poblado,1181.0,31.0,0.0,1015.0,135.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41357_Íquira,Rural disperso,5285.0,580.0,7.0,4315.0,362.0,21.0,0.0,0.0,0.0,0.0
41_Huila,41359_Isnos,Total,24571.0,2733.0,272.0,18206.0,3149.0,184.0,13.0,3.0,0.0,11.0
41_Huila,41359_Isnos,Cabecera,6060.0,163.0,65.0,4334.0,1332.0,147.0,11.0,0.0,0.0,8.0
41_Huila,41359_Isnos,Centro poblado,924.0,111.0,4.0,759.0,50.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41359_Isnos,Rural disperso,17587.0,2459.0,203.0,13113.0,1767.0,37.0,2.0,3.0,0.0,3.0
41_Huila,41378_La Argentina,Total,12475.0,850.0,200.0,9559.0,1783.0,70.0,4.0,0.0,0.0,9.0
41_Huila,41378_La Argentina,Cabecera,4765.0,37.0,148.0,3280.0,1237.0,53.0,4.0,0.0,0.0,6.0
41_Huila,41378_La Argentina,Centro poblado,567.0,49.0,0.0,506.0,12.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41378_La Argentina,Rural disperso,7143.0,764.0,52.0,5773.0,534.0,17.0,0.0,0.0,0.0,3.0
41_Huila,41396_La Plata,Total,53967.0,4674.0,311.0,29331.0,17414.0,2141.0,23.0,14.0,4.0,55.0
41_Huila,41396_La Plata,Cabecera,23959.0,293.0,184.0,9041.0,12416.0,1963.0,10.0,13.0,4.0,35.0
41_Huila,41396_La Plata,Centro poblado,2963.0,114.0,13.0,2132.0,692.0,9.0,2.0,0.0,0.0,1.0
41_Huila,41396_La Plata,Rural disperso,27045.0,4267.0,114.0,18158.0,4306.0,169.0,11.0,1.0,0.0,19.0
41_Huila,41483_Nátaga,Total,6157.0,628.0,28.0,3770.0,1663.0,57.0,4.0,0.0,0.0,7.0
41_Huila,41483_Nátaga,Cabecera,2426.0,54.0,7.0,1518.0,798.0,45.0,0.0,0.0,0.0,4.0
41_Huila,41483_Nátaga,Centro poblado,499.0,34.0,0.0,355.0,106.0,0.0,4.0,0.0,0.0,0.0
41_Huila,41483_Nátaga,Rural disperso,3232.0,540.0,21.0,1897.0,759.0,12.0,0.0,0.0,0.0,3.0
41_Huila,41503_Oporapa,Total,11111.0,664.0,34.0,8892.0,1486.0,22.0,8.0,0.0,0.0,5.0
41_Huila,41503_Oporapa,Cabecera,2355.0,56.0,16.0,1637.0,633.0,10.0,2.0,0.0,0.0,1.0
41_Huila,41503_Oporapa,Centro poblado,1431.0,36.0,0.0,1206.0,186.0,0.0,0.0,0.0,0.0,3.0
41_Huila,41503_Oporapa,Rural disperso,7325.0,572.0,18.0,6049.0,667.0,12.0,6.0,0.0,0.0,1.0
41_Huila,41518_Paicol,Total,6403.0,152.0,20.0,2256.0,3624.0,327.0,10.0,5.0,3.0,6.0
41_Huila,41518_Paicol,Cabecera,2647.0,5.0,6.0,562.0,1856.0,210.0,1.0,1.0,0.0,6.0
41_Huila,41518_Paicol,Centro poblado,139.0,0.0,0.0,31.0,84.0,24.0,0.0,0.0,0.0,0.0
41_Huila,41518_Paicol,Rural disperso,3617.0,147.0,14.0,1663.0,1684.0,93.0,9.0,4.0,3.0,0.0
41_Huila,41524_Palermo,Total,24146.0,900.0,473.0,9162.0,11355.0,1972.0,249.0,10.0,0.0,25.0
41_Huila,41524_Palermo,Cabecera,11693.0,251.0,398.0,4218.0,5934.0,882.0,6.0,1.0,0.0,3.0
41_Huila,41524_Palermo,Centro poblado,5015.0,55.0,32.0,966.0,3201.0,747.0,5.0,8.0,0.0,1.0
41_Huila,41524_Palermo,Rural disperso,7438.0,594.0,43.0,3978.0,2220.0,343.0,238.0,1.0,0.0,21.0
41_Huila,41530_Palestina,Total,10454.0,676.0,208.0,6904.0,2005.0,154.0,6.0,0.0,2.0,499.0
41_Huila,41530_Palestina,Cabecera,1721.0,36.0,1.0,923.0,650.0,52.0,0.0,0.0,2.0,57.0
41_Huila,41530_Palestina,Rural disperso,8733.0,640.0,207.0,5981.0,1355.0,102.0,6.0,0.0,0.0,442.0
41_Huila,41548_Pital,Total,12222.0,539.0,7.0,9293.0,2270.0,90.0,5.0,6.0,0.0,12.0
41_Huila,41548_Pital,Cabecera,4251.0,35.0,0.0,2652.0,1477.0,67.0,5.0,6.0,0.0,9.0
41_Huila,41548_Pital,Centro poblado,301.0,0.0,0.0,291.0,10.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41548_Pital,Rural disperso,7670.0,504.0,7.0,6350.0,783.0,23.0,0.0,0.0,0.0,3.0
41_Huila,41551_Pitalito,Total,118991.0,4258.0,575.0,67963.0,35267.0,10450.0,241.0,53.0,6.0,178.0
41_Huila,41551_Pitalito,Cabecera,71306.0,619.0,114.0,36636.0,23427.0,10119.0,203.0,48.0,6.0,134.0
41_Huila,41551_Pitalito,Centro poblado,6672.0,253.0,40.0,4380.0,1950.0,38.0,2.0,0.0,0.0,9.0
41_Huila,41551_Pitalito,Rural disperso,41013.0,3386.0,421.0,26947.0,9890.0,293.0,36.0,5.0,0.0,35.0
41_Huila,41615_Rivera,Total,21065.0,458.0,177.0,7425.0,11541.0,752.0,271.0,0.0,3.0,438.0
41_Huila,41615_Rivera,Cabecera,11465.0,49.0,16.0,3169.0,7479.0,497.0,116.0,0.0,0.0,139.0
41_Huila,41615_Rivera,Centro poblado,4416.0,121.0,2.0,2002.0,2143.0,15.0,0.0,0.0,0.0,133.0
41_Huila,41615_Rivera,Rural disperso,5184.0,288.0,159.0,2254.0,1919.0,240.0,155.0,0.0,3.0,166.0
41_Huila,41660_Saladoblanco,Total,10065.0,1168.0,66.0,6968.0,1753.0,88.0,9.0,0.0,0.0,13.0
41_Huila,41660_Saladoblanco,Cabecera,1811.0,26.0,12.0,959.0,785.0,21.0,0.0,0.0,0.0,8.0
41_Huila,41660_Saladoblanco,Centro poblado,351.0,9.0,18.0,252.0,69.0,3.0,0.0,0.0,0.0,0.0
41_Huila,41660_Saladoblanco,Rural disperso,7903.0,1133.0,36.0,5757.0,899.0,64.0,9.0,0.0,0.0,5.0
41_Huila,41668_San Agustín,Total,32380.0,2215.0,307.0,19485.0,8813.0,1495.0,14.0,6.0,1.0,44.0
41_Huila,41668_San Agustín,Cabecera,10805.0,72.0,16.0,4744.0,4542.0,1401.0,14.0,1.0,1.0,14.0
41_Huila,41668_San Agustín,Centro poblado,1852.0,96.0,0.0,1028.0,720.0,3.0,0.0,5.0,0.0,0.0
41_Huila,41668_San Agustín,Rural disperso,19723.0,2047.0,291.0,13713.0,3551.0,91.0,0.0,0.0,0.0,30.0
41_Huila,41676_Santa María,Total,10215.0,975.0,283.0,5553.0,3332.0,58.0,0.0,8.0,0.0,6.0
41_Huila,41676_Santa María,Cabecera,2522.0,24.0,19.0,1036.0,1415.0,19.0,0.0,3.0,0.0,6.0
41_Huila,41676_Santa María,Centro poblado,332.0,12.0,0.0,212.0,108.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41676_Santa María,Rural disperso,7361.0,939.0,264.0,4305.0,1809.0,39.0,0.0,5.0,0.0,0.0
41_Huila,41770_Suaza,Total,17362.0,2209.0,68.0,13187.0,1782.0,106.0,0.0,1.0,2.0,7.0
41_Huila,41770_Suaza,Cabecera,3998.0,43.0,21.0,2627.0,1207.0,96.0,0.0,0.0,2.0,2.0
41_Huila,41770_Suaza,Centro poblado,2162.0,117.0,7.0,1946.0,91.0,0.0,0.0,0.0,0.0,1.0
41_Huila,41770_Suaza,Rural disperso,11202.0,2049.0,40.0,8614.0,484.0,10.0,0.0,1.0,0.0,4.0
41_Huila,41791_Tarqui,Total,16108.0,794.0,24.0,13404.0,1812.0,42.0,7.0,0.0,8.0,17.0
41_Huila,41791_Tarqui,Cabecera,5118.0,42.0,1.0,4239.0,780.0,33.0,7.0,0.0,6.0,10.0
41_Huila,41791_Tarqui,Centro poblado,2584.0,101.0,9.0,2147.0,321.0,3.0,0.0,0.0,0.0,3.0
41_Huila,41791_Tarqui,Rural disperso,8406.0,651.0,14.0,7018.0,711.0,6.0,0.0,0.0,2.0,4.0
41_Huila,41797_Tesalia,Total,9767.0,296.0,0.0,7804.0,1613.0,41.0,2.0,6.0,0.0,5.0
41_Huila,41797_Tesalia,Cabecera,5243.0,33.0,0.0,4037.0,1133.0,33.0,0.0,6.0,0.0,1.0
41_Huila,41797_Tesalia,Centro poblado,1515.0,7.0,0.0,1362.0,146.0,0.0,0.0,0.0,0.0,0.0
41_Huila,41797_Tesalia,Rural disperso,3009.0,256.0,0.0,2405.0,334.0,8.0,2.0,0.0,0.0,4.0
41_Huila,41799_Tello,Total,10215.0,565.0,189.0,7590.0,1744.0,110.0,4.0,0.0,0.0,13.0
41_Huila,41799_Tello,Cabecera,5147.0,115.0,150.0,3877.0,905.0,87.0,0.0,0.0,0.0,13.0
41_Huila,41799_Tello,Centro poblado,1083.0,75.0,9.0,834.0,162.0,3.0,0.0,0.0,0.0,0.0
41_Huila,41799_Tello,Rural disperso,3985.0,375.0,30.0,2879.0,677.0,20.0,4.0,0.0,0.0,0.0
41_Huila,41801_Teruel,Total,7350.0,399.0,6.0,3128.0,3572.0,240.0,5.0,0.0,0.0,0.0
41_Huila,41801_Teruel,Cabecera,3939.0,14.0,1.0,1503.0,2207.0,213.0,1.0,0.0,0.0,0.0
41_Huila,41801_Teruel,Rural disperso,3411.0,385.0,5.0,1625.0,1365.0,27.0,4.0,0.0,0.0,0.0
41_Huila,41807_Timaná,Total,20894.0,1087.0,118.0,14036.0,5272.0,362.0,17.0,0.0,1.0,1.0
41_Huila,41807_Timaná,Cabecera,7382.0,185.0,20.0,4420.0,2529.0,218.0,8.0,0.0,1.0,1.0
41_Huila,41807_Timaná,Centro poblado,2233.0,63.0,5.0,1704.0,449.0,12.0,0.0,0.0,0.0,0.0
41_Huila,41807_Timaná,Rural disperso,11279.0,839.0,93.0,7912.0,2294.0,132.0,9.0,0.0,0.0,0.0
41_Huila,41872_Villavieja,Total,6943.0,585.0,86.0,4287.0,1973.0,4.0,6.0,0.0,0.0,2.0
41_Huila,41872_Villavieja,Cabecera,2377.0,49.0,4.0,1196.0,1127.0,1.0,0.0,0.0,0.0,0.0
41_Huila,41872_Villavieja,Centro poblado,3513.0,190.0,2.0,2707.0,612.0,0.0,0.0,0.0,0.0,2.0
41_Huila,41872_Villavieja,Rural disperso,1053.0,346.0,80.0,384.0,234.0,3.0,6.0,0.0,0.0,0.0
41_Huila,41885_Yaguará,Total,7361.0,177.0,0.0,1823.0,4880.0,446.0,22.0,7.0,0.0,6.0
41_Huila,41885_Yaguará,Cabecera,6177.0,25.0,0.0,1566.0,4165.0,404.0,6.0,7.0,0.0,4.0
41_Huila,41885_Yaguará,Rural disperso,1184.0,152.0,0.0,257.0,715.0,42.0,16.0,0.0,0.0,2.0
44_La Guajira,44001_Riohacha,Total,176830.0,34565.0,8673.0,93338.0,29063.0,10068.0,611.0,287.0,35.0,190.0
44_La Guajira,44001_Riohacha,Cabecera,120947.0,3894.0,3098.0,75070.0,27910.0,9895.0,602.0,283.0,35.0,160.0
44_La Guajira,44001_Riohacha,Centro poblado,15870.0,658.0,1178.0,12823.0,1100.0,87.0,9.0,4.0,0.0,11.0
44_La Guajira,44001_Riohacha,Rural disperso,40013.0,30013.0,4397.0,5445.0,53.0,86.0,0.0,0.0,0.0,19.0
44_La Guajira,44035_Albania,Total,26038.0,9651.0,3684.0,10210.0,1285.0,592.0,579.0,10.0,5.0,22.0
44_La Guajira,44035_Albania,Cabecera,14727.0,3269.0,184.0,8801.0,1268.0,592.0,579.0,9.0,5.0,20.0
44_La Guajira,44035_Albania,Centro poblado,2258.0,473.0,704.0,1077.0,3.0,0.0,0.0,1.0,0.0,0.0
44_La Guajira,44035_Albania,Rural disperso,9053.0,5909.0,2796.0,332.0,14.0,0.0,0.0,0.0,0.0,2.0
44_La Guajira,44078_Barrancas,Total,28547.0,3964.0,4014.0,15669.0,3903.0,978.0,6.0,0.0,0.0,13.0
44_La Guajira,44078_Barrancas,Cabecera,15673.0,403.0,417.0,10120.0,3743.0,976.0,6.0,0.0,0.0,8.0
44_La Guajira,44078_Barrancas,Centro poblado,4642.0,41.0,87.0,4374.0,138.0,1.0,0.0,0.0,0.0,1.0
44_La Guajira,44078_Barrancas,Rural disperso,8232.0,3520.0,3510.0,1175.0,22.0,1.0,0.0,0.0,0.0,4.0
44_La Guajira,44090_Dibulla,Total,35599.0,13675.0,1361.0,16935.0,3565.0,32.0,6.0,6.0,0.0,19.0
44_La Guajira,44090_Dibulla,Cabecera,4452.0,458.0,83.0,2761.0,1128.0,13.0,0.0,0.0,0.0,9.0
44_La Guajira,44090_Dibulla,Centro poblado,16277.0,392.0,668.0,12768.0,2415.0,13.0,6.0,6.0,0.0,9.0
44_La Guajira,44090_Dibulla,Rural disperso,14870.0,12825.0,610.0,1406.0,22.0,6.0,0.0,0.0,0.0,1.0
44_La Guajira,44098_Distracción,Total,11635.0,661.0,3468.0,4891.0,2460.0,120.0,6.0,0.0,0.0,29.0
44_La Guajira,44098_Distracción,Cabecera,5528.0,56.0,639.0,2925.0,1807.0,92.0,6.0,0.0,0.0,3.0
44_La Guajira,44098_Distracción,Centro poblado,3976.0,94.0,1510.0,1704.0,620.0,28.0,0.0,0.0,0.0,20.0
44_La Guajira,44098_Distracción,Rural disperso,2131.0,511.0,1319.0,262.0,33.0,0.0,0.0,0.0,0.0,6.0
44_La Guajira,44110_El Molino,Total,6963.0,866.0,184.0,4319.0,1527.0,38.0,4.0,8.0,0.0,17.0
44_La Guajira,44110_El Molino,Cabecera,6259.0,469.0,183.0,4013.0,1527.0,38.0,4.0,8.0,0.0,17.0
44_La Guajira,44110_El Molino,Rural disperso,704.0,397.0,1.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0
44_La Guajira,44279_Fonseca,Total,40837.0,1777.0,2666.0,23508.0,8432.0,3216.0,13.0,0.0,0.0,1225.0
44_La Guajira,44279_Fonseca,Cabecera,34958.0,813.0,1136.0,21412.0,8000.0,3205.0,13.0,0.0,0.0,379.0
44_La Guajira,44279_Fonseca,Centro poblado,3977.0,65.0,1065.0,1805.0,400.0,0.0,0.0,0.0,0.0,642.0
44_La Guajira,44279_Fonseca,Rural disperso,1902.0,899.0,465.0,291.0,32.0,11.0,0.0,0.0,0.0,204.0
44_La Guajira,44378_Hatonuevo,Total,17672.0,2654.0,429.0,11658.0,2585.0,284.0,13.0,23.0,2.0,24.0
44_La Guajira,44378_Hatonuevo,Cabecera,11169.0,701.0,370.0,7219.0,2557.0,276.0,9.0,21.0,2.0,14.0
44_La Guajira,44378_Hatonuevo,Centro poblado,2790.0,1034.0,23.0,1705.0,23.0,1.0,1.0,2.0,0.0,1.0
44_La Guajira,44378_Hatonuevo,Rural disperso,3713.0,919.0,36.0,2734.0,5.0,7.0,3.0,0.0,0.0,9.0
44_La Guajira,44420_La Jagua Del Pilar,Total,2952.0,222.0,12.0,2262.0,439.0,7.0,0.0,0.0,0.0,10.0
44_La Guajira,44420_La Jagua Del Pilar,Cabecera,1949.0,5.0,2.0,1487.0,438.0,7.0,0.0,0.0,0.0,10.0
44_La Guajira,44420_La Jagua Del Pilar,Centro poblado,246.0,5.0,0.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0
44_La Guajira,44420_La Jagua Del Pilar,Rural disperso,757.0,212.0,10.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0
44_La Guajira,44430_Maicao,Total,159081.0,55590.0,11251.0,67066.0,21463.0,1663.0,70.0,79.0,2.0,1897.0
44_La Guajira,44430_Maicao,Cabecera,96885.0,4058.0,5938.0,63749.0,21344.0,1585.0,53.0,14.0,2.0,142.0
44_La Guajira,44430_Maicao,Centro poblado,5629.0,2966.0,1028.0,1453.0,28.0,57.0,17.0,65.0,0.0,15.0
44_La Guajira,44430_Maicao,Rural disperso,56567.0,48566.0,4285.0,1864.0,91.0,21.0,0.0,0.0,0.0,1740.0
44_La Guajira,44560_Manaure,Total,73152.0,54720.0,6742.0,9478.0,1895.0,166.0,13.0,5.0,6.0,127.0
44_La Guajira,44560_Manaure,Cabecera,8032.0,1066.0,465.0,4425.0,1783.0,164.0,13.0,0.0,6.0,110.0
44_La Guajira,44560_Manaure,Centro poblado,3392.0,840.0,1012.0,1511.0,21.0,0.0,0.0,2.0,0.0,6.0
44_La Guajira,44560_Manaure,Rural disperso,61728.0,52814.0,5265.0,3542.0,91.0,2.0,0.0,3.0,0.0,11.0
44_La Guajira,44650_San Juan Del Cesar,Total,45755.0,9429.0,1774.0,23508.0,9895.0,1038.0,57.0,9.0,6.0,39.0
44_La Guajira,44650_San Juan Del Cesar,Cabecera,29816.0,3318.0,944.0,14642.0,9782.0,1029.0,52.0,9.0,6.0,34.0
44_La Guajira,44650_San Juan Del Cesar,Centro poblado,11045.0,1988.0,635.0,8327.0,80.0,7.0,5.0,0.0,0.0,3.0
44_La Guajira,44650_San Juan Del Cesar,Rural disperso,4894.0,4123.0,195.0,539.0,33.0,2.0,0.0,0.0,0.0,2.0
44_La Guajira,44847_Uribia,Total,158166.0,149806.0,1200.0,5794.0,1193.0,91.0,15.0,4.0,1.0,62.0
44_La Guajira,44847_Uribia,Cabecera,6907.0,1378.0,447.0,3896.0,1111.0,19.0,13.0,4.0,1.0,38.0
44_La Guajira,44847_Uribia,Centro poblado,1861.0,1393.0,16.0,407.0,31.0,2.0,0.0,0.0,0.0,12.0
44_La Guajira,44847_Uribia,Rural disperso,149398.0,147035.0,737.0,1491.0,51.0,70.0,2.0,0.0,0.0,12.0
44_La Guajira,44855_Urumita,Total,10187.0,731.0,520.0,6744.0,2146.0,28.0,10.0,2.0,0.0,6.0
44_La Guajira,44855_Urumita,Cabecera,9272.0,225.0,160.0,6696.0,2145.0,28.0,10.0,2.0,0.0,6.0
44_La Guajira,44855_Urumita,Rural disperso,915.0,506.0,360.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0
44_La Guajira,44874_Villanueva,Total,24966.0,1296.0,816.0,14578.0,7573.0,683.0,3.0,7.0,0.0,10.0
44_La Guajira,44874_Villanueva,Cabecera,23879.0,767.0,342.0,14495.0,7572.0,683.0,3.0,7.0,0.0,10.0
44_La Guajira,44874_Villanueva,Rural disperso,1087.0,529.0,474.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47001_Santa Marta,Total,477257.0,13321.0,8200.0,204695.0,92436.0,122381.0,22392.0,5643.0,7743.0,446.0
47_Magdalena,47001_Santa Marta,Cabecera,437204.0,7861.0,6002.0,179692.0,85919.0,121629.0,22373.0,5620.0,7702.0,406.0
47_Magdalena,47001_Santa Marta,Centro poblado,26511.0,160.0,1075.0,18425.0,6164.0,591.0,14.0,22.0,35.0,25.0
47_Magdalena,47001_Santa Marta,Rural disperso,13542.0,5300.0,1123.0,6578.0,353.0,161.0,5.0,1.0,6.0,15.0
47_Magdalena,47030_Algarrobo,Total,14294.0,840.0,12.0,13338.0,91.0,3.0,5.0,0.0,4.0,1.0
47_Magdalena,47030_Algarrobo,Cabecera,9546.0,4.0,9.0,9431.0,89.0,3.0,5.0,0.0,4.0,1.0
47_Magdalena,47030_Algarrobo,Centro poblado,3433.0,19.0,2.0,3410.0,2.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47030_Algarrobo,Rural disperso,1315.0,817.0,1.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47053_Aracataca,Total,37440.0,4800.0,1119.0,28568.0,2846.0,74.0,8.0,14.0,0.0,11.0
47_Magdalena,47053_Aracataca,Cabecera,22584.0,127.0,29.0,19528.0,2804.0,69.0,8.0,12.0,0.0,7.0
47_Magdalena,47053_Aracataca,Centro poblado,9288.0,100.0,353.0,8798.0,34.0,1.0,0.0,2.0,0.0,0.0
47_Magdalena,47053_Aracataca,Rural disperso,5568.0,4573.0,737.0,242.0,8.0,4.0,0.0,0.0,0.0,4.0
47_Magdalena,47058_Ariguaní,Total,28284.0,2739.0,1016.0,21160.0,3269.0,50.0,29.0,0.0,0.0,21.0
47_Magdalena,47058_Ariguaní,Cabecera,18898.0,20.0,868.0,14810.0,3119.0,38.0,26.0,0.0,0.0,17.0
47_Magdalena,47058_Ariguaní,Centro poblado,5758.0,31.0,24.0,5602.0,94.0,0.0,3.0,0.0,0.0,4.0
47_Magdalena,47058_Ariguaní,Rural disperso,3628.0,2688.0,124.0,748.0,56.0,12.0,0.0,0.0,0.0,0.0
47_Magdalena,47161_Cerro De San Antonio,Total,9225.0,172.0,4.0,9035.0,11.0,3.0,0.0,0.0,0.0,0.0
47_Magdalena,47161_Cerro De San Antonio,Cabecera,5181.0,134.0,3.0,5035.0,6.0,3.0,0.0,0.0,0.0,0.0
47_Magdalena,47161_Cerro De San Antonio,Centro poblado,3858.0,18.0,0.0,3836.0,4.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47161_Cerro De San Antonio,Rural disperso,186.0,20.0,1.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47170_Chivolo,Total,18208.0,3513.0,48.0,14518.0,109.0,0.0,10.0,0.0,0.0,10.0
47_Magdalena,47170_Chivolo,Cabecera,12121.0,100.0,48.0,11849.0,104.0,0.0,10.0,0.0,0.0,10.0
47_Magdalena,47170_Chivolo,Centro poblado,2527.0,277.0,0.0,2245.0,5.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47170_Chivolo,Rural disperso,3560.0,3136.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0
47_Magdalena,47189_Ciénaga,Total,118259.0,7518.0,4552.0,71952.0,27258.0,6737.0,123.0,22.0,13.0,84.0
47_Magdalena,47189_Ciénaga,Cabecera,104551.0,3216.0,1890.0,65292.0,27205.0,6725.0,110.0,22.0,13.0,78.0
