Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total,"Bloque, ladrillo, piedra, madera pulida",Concreto vaciado,Material prefabricado,Guadua,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablón","Caña, esterilla, otros vegetales","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros)",Sin paredes
25_Cundinamarca,815_Tocaima,Casa,4528.0,3031.0,435.0,104.0,16.0,796.0,58.0,27.0,61.0,0.0
25_Cundinamarca,815_Tocaima,Apartamento,599.0,488.0,62.0,7.0,0.0,35.0,1.0,2.0,4.0,0.0
25_Cundinamarca,815_Tocaima,Tipo cuarto,1025.0,594.0,170.0,26.0,4.0,183.0,14.0,8.0,26.0,0.0
25_Cundinamarca,815_Tocaima,Otro tipo de vivienda (1),6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
25_Cundinamarca,817_Tocancipá,Total,10674.0,10001.0,235.0,341.0,0.0,51.0,36.0,3.0,7.0,0.0
25_Cundinamarca,817_Tocancipá,Casa,4470.0,4087.0,30.0,284.0,0.0,37.0,26.0,1.0,5.0,0.0
25_Cundinamarca,817_Tocancipá,Apartamento,5246.0,5002.0,193.0,44.0,0.0,5.0,0.0,1.0,1.0,0.0
25_Cundinamarca,817_Tocancipá,Tipo cuarto,952.0,908.0,12.0,13.0,0.0,9.0,9.0,1.0,0.0,0.0
25_Cundinamarca,817_Tocancipá,Otro tipo de vivienda (1),6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25_Cundinamarca,823_Topaipí,Total,1424.0,620.0,33.0,23.0,159.0,205.0,308.0,66.0,10.0,0.0
25_Cundinamarca,823_Topaipí,Casa,1364.0,592.0,32.0,21.0,144.0,198.0,304.0,66.0,7.0,0.0
25_Cundinamarca,823_Topaipí,Apartamento,15.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
25_Cundinamarca,823_Topaipí,Tipo cuarto,45.0,17.0,0.0,1.0,15.0,5.0,4.0,0.0,3.0,0.0
25_Cundinamarca,839_Ubalá,Total,2386.0,1286.0,25.0,194.0,0.0,690.0,163.0,12.0,16.0,0.0
25_Cundinamarca,839_Ubalá,Casa,2285.0,1221.0,23.0,191.0,0.0,677.0,150.0,11.0,12.0,0.0
25_Cundinamarca,839_Ubalá,Apartamento,48.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,839_Ubalá,Tipo cuarto,49.0,17.0,0.0,3.0,0.0,13.0,12.0,0.0,4.0,0.0
25_Cundinamarca,839_Ubalá,Vivienda tradicional indígena,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,839_Ubalá,Otro tipo de vivienda (1),2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25_Cundinamarca,841_Ubaque,Total,2138.0,1655.0,25.0,52.0,1.0,284.0,35.0,40.0,46.0,0.0
25_Cundinamarca,841_Ubaque,Casa,1999.0,1542.0,24.0,45.0,1.0,269.0,35.0,39.0,44.0,0.0
25_Cundinamarca,841_Ubaque,Apartamento,119.0,104.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
25_Cundinamarca,841_Ubaque,Tipo cuarto,17.0,8.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0
25_Cundinamarca,841_Ubaque,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,841_Ubaque,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Total,11933.0,11346.0,115.0,136.0,5.0,222.0,102.0,2.0,5.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Casa,6534.0,6010.0,89.0,132.0,5.0,201.0,90.0,2.0,5.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Apartamento,5066.0,5021.0,22.0,3.0,0.0,15.0,5.0,0.0,0.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Tipo cuarto,325.0,312.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,843_Villa De San Diego De Ubaté,Otro tipo de vivienda (1),6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
25_Cundinamarca,845_Une,Total,2177.0,1795.0,3.0,29.0,0.0,315.0,26.0,0.0,9.0,0.0
25_Cundinamarca,845_Une,Casa,1616.0,1331.0,3.0,27.0,0.0,231.0,20.0,0.0,4.0,0.0
25_Cundinamarca,845_Une,Apartamento,343.0,301.0,0.0,1.0,0.0,35.0,4.0,0.0,2.0,0.0
25_Cundinamarca,845_Une,Tipo cuarto,217.0,163.0,0.0,1.0,0.0,49.0,2.0,0.0,2.0,0.0
25_Cundinamarca,845_Une,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25_Cundinamarca,851_Útica,Total,1435.0,1065.0,5.0,29.0,15.0,207.0,58.0,8.0,48.0,0.0
25_Cundinamarca,851_Útica,Casa,1366.0,1017.0,4.0,25.0,15.0,198.0,57.0,8.0,42.0,0.0
25_Cundinamarca,851_Útica,Apartamento,24.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,851_Útica,Tipo cuarto,44.0,27.0,0.0,2.0,0.0,9.0,1.0,0.0,5.0,0.0
25_Cundinamarca,851_Útica,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25_Cundinamarca,862_Vergara,Total,2152.0,1274.0,4.0,79.0,211.0,400.0,112.0,59.0,13.0,0.0
25_Cundinamarca,862_Vergara,Casa,2122.0,1252.0,3.0,79.0,209.0,398.0,111.0,57.0,13.0,0.0
25_Cundinamarca,862_Vergara,Apartamento,19.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,862_Vergara,Tipo cuarto,11.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
25_Cundinamarca,867_Vianí,Total,1318.0,1053.0,16.0,33.0,9.0,142.0,19.0,43.0,3.0,0.0
25_Cundinamarca,867_Vianí,Casa,1238.0,982.0,14.0,31.0,9.0,137.0,19.0,43.0,3.0,0.0
25_Cundinamarca,867_Vianí,Apartamento,53.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,867_Vianí,Tipo cuarto,26.0,18.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
25_Cundinamarca,867_Vianí,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,871_Villagómez,Total,617.0,352.0,3.0,38.0,14.0,67.0,134.0,6.0,3.0,0.0
25_Cundinamarca,871_Villagómez,Casa,558.0,308.0,2.0,36.0,10.0,66.0,128.0,5.0,3.0,0.0
25_Cundinamarca,871_Villagómez,Apartamento,31.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25_Cundinamarca,871_Villagómez,Tipo cuarto,23.0,12.0,1.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0
25_Cundinamarca,871_Villagómez,Otro tipo de vivienda (1),5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
25_Cundinamarca,873_Villapinzón,Total,4496.0,4186.0,22.0,46.0,1.0,218.0,18.0,0.0,5.0,0.0
25_Cundinamarca,873_Villapinzón,Casa,3373.0,3121.0,13.0,40.0,1.0,180.0,16.0,0.0,2.0,0.0
25_Cundinamarca,873_Villapinzón,Apartamento,909.0,882.0,7.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0
25_Cundinamarca,873_Villapinzón,Tipo cuarto,208.0,181.0,2.0,2.0,0.0,22.0,0.0,0.0,1.0,0.0
25_Cundinamarca,873_Villapinzón,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,873_Villapinzón,Otro tipo de vivienda (1),5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
25_Cundinamarca,875_Villeta,Total,9056.0,7918.0,88.0,323.0,36.0,232.0,270.0,69.0,120.0,0.0
25_Cundinamarca,875_Villeta,Casa,5890.0,4994.0,55.0,291.0,27.0,176.0,204.0,59.0,84.0,0.0
25_Cundinamarca,875_Villeta,Apartamento,2297.0,2244.0,28.0,13.0,1.0,2.0,4.0,0.0,5.0,0.0
25_Cundinamarca,875_Villeta,Tipo cuarto,849.0,673.0,5.0,19.0,8.0,52.0,53.0,8.0,31.0,0.0
25_Cundinamarca,875_Villeta,Vivienda tradicional indígena,11.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0
25_Cundinamarca,875_Villeta,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,875_Villeta,Otro tipo de vivienda (1),8.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
25_Cundinamarca,878_Viotá,Total,4527.0,3089.0,34.0,176.0,56.0,302.0,666.0,144.0,60.0,0.0
25_Cundinamarca,878_Viotá,Casa,3917.0,2571.0,26.0,170.0,49.0,272.0,645.0,133.0,51.0,0.0
25_Cundinamarca,878_Viotá,Apartamento,398.0,374.0,5.0,1.0,0.0,13.0,2.0,1.0,2.0,0.0
25_Cundinamarca,878_Viotá,Tipo cuarto,205.0,143.0,3.0,5.0,4.0,17.0,18.0,10.0,5.0,0.0
25_Cundinamarca,878_Viotá,Otro tipo de vivienda (1),7.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0
25_Cundinamarca,885_Yacopí,Total,3867.0,1735.0,26.0,27.0,79.0,120.0,1794.0,66.0,20.0,0.0
25_Cundinamarca,885_Yacopí,Casa,3714.0,1620.0,22.0,27.0,79.0,120.0,1761.0,65.0,20.0,0.0
25_Cundinamarca,885_Yacopí,Apartamento,82.0,73.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Tipo cuarto,68.0,42.0,2.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
25_Cundinamarca,885_Yacopí,Otro tipo de vivienda (1),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,898_Zipacón,Total,1434.0,1162.0,22.0,83.0,11.0,76.0,65.0,2.0,13.0,0.0
25_Cundinamarca,898_Zipacón,Casa,1275.0,1014.0,20.0,81.0,11.0,69.0,65.0,2.0,13.0,0.0
25_Cundinamarca,898_Zipacón,Apartamento,121.0,115.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
25_Cundinamarca,898_Zipacón,Tipo cuarto,36.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
25_Cundinamarca,898_Zipacón,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Total,40409.0,39146.0,594.0,303.0,3.0,227.0,119.0,7.0,10.0,0.0
25_Cundinamarca,899_Zipaquirá,Casa,17145.0,16484.0,115.0,249.0,3.0,193.0,89.0,5.0,7.0,0.0
25_Cundinamarca,899_Zipaquirá,Apartamento,21429.0,20897.0,445.0,41.0,0.0,26.0,18.0,1.0,1.0,0.0
25_Cundinamarca,899_Zipaquirá,Tipo cuarto,1817.0,1755.0,34.0,10.0,0.0,7.0,11.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Vivienda tradicional indígena,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Vivienda tradicional étnica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Cundinamarca,899_Zipaquirá,Otro tipo de vivienda (1),13.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0
27_Chocó,001_Quibdó,Total,35071.0,23508.0,2511.0,107.0,8.0,60.0,8688.0,80.0,50.0,59.0
27_Chocó,001_Quibdó,Casa,29064.0,19796.0,1093.0,94.0,5.0,56.0,7903.0,52.0,38.0,27.0
27_Chocó,001_Quibdó,Apartamento,4916.0,3302.0,1390.0,8.0,1.0,2.0,212.0,1.0,0.0,0.0
27_Chocó,001_Quibdó,Tipo cuarto,609.0,354.0,21.0,3.0,2.0,0.0,221.0,2.0,6.0,0.0
27_Chocó,001_Quibdó,Vivienda tradicional indígena,368.0,1.0,0.0,1.0,0.0,0.0,313.0,25.0,0.0,28.0
27_Chocó,001_Quibdó,Vivienda tradicional étnica,91.0,41.0,6.0,1.0,0.0,2.0,37.0,0.0,3.0,1.0
27_Chocó,001_Quibdó,Otro tipo de vivienda (1),23.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0
27_Chocó,006_Acandí,Total,3747.0,2110.0,31.0,15.0,0.0,6.0,1538.0,5.0,38.0,4.0
27_Chocó,006_Acandí,Casa,3437.0,1859.0,28.0,13.0,0.0,5.0,1491.0,5.0,34.0,2.0
27_Chocó,006_Acandí,Apartamento,216.0,204.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
27_Chocó,006_Acandí,Tipo cuarto,79.0,44.0,0.0,1.0,0.0,1.0,31.0,0.0,2.0,0.0
27_Chocó,006_Acandí,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
27_Chocó,006_Acandí,Vivienda tradicional étnica,7.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,006_Acandí,Otro tipo de vivienda (1),6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
27_Chocó,025_Alto Baudó,Total,5312.0,82.0,22.0,8.0,9.0,30.0,3326.0,794.0,42.0,999.0
27_Chocó,025_Alto Baudó,Casa,4195.0,81.0,22.0,8.0,3.0,30.0,3080.0,499.0,38.0,434.0
27_Chocó,025_Alto Baudó,Apartamento,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
27_Chocó,025_Alto Baudó,Tipo cuarto,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
27_Chocó,025_Alto Baudó,Vivienda tradicional indígena,1066.0,0.0,0.0,0.0,4.0,0.0,223.0,289.0,3.0,547.0
27_Chocó,025_Alto Baudó,Vivienda tradicional étnica,37.0,1.0,0.0,0.0,2.0,0.0,11.0,6.0,1.0,16.0
27_Chocó,025_Alto Baudó,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27_Chocó,050_Atrato,Total,1633.0,1017.0,46.0,11.0,1.0,2.0,552.0,3.0,1.0,0.0
27_Chocó,050_Atrato,Casa,1580.0,970.0,46.0,8.0,1.0,2.0,550.0,3.0,0.0,0.0
27_Chocó,050_Atrato,Apartamento,15.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Tipo cuarto,36.0,32.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
27_Chocó,050_Atrato,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,050_Atrato,Otro tipo de vivienda (1),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Total,2898.0,991.0,11.0,4.0,71.0,9.0,1775.0,33.0,3.0,1.0
27_Chocó,073_Bagadó,Casa,2454.0,980.0,10.0,3.0,41.0,8.0,1404.0,4.0,3.0,1.0
27_Chocó,073_Bagadó,Apartamento,10.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Tipo cuarto,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
27_Chocó,073_Bagadó,Vivienda tradicional indígena,399.0,0.0,0.0,0.0,27.0,1.0,343.0,28.0,0.0,0.0
27_Chocó,073_Bagadó,Vivienda tradicional étnica,26.0,0.0,1.0,1.0,2.0,0.0,21.0,1.0,0.0,0.0
27_Chocó,073_Bagadó,Otro tipo de vivienda (1),3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Total,2487.0,881.0,227.0,24.0,0.0,6.0,1334.0,1.0,12.0,2.0
27_Chocó,075_Bahía Solano,Casa,2187.0,765.0,185.0,15.0,0.0,5.0,1206.0,0.0,11.0,0.0
27_Chocó,075_Bahía Solano,Apartamento,142.0,93.0,10.0,3.0,0.0,0.0,36.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Tipo cuarto,55.0,18.0,3.0,4.0,0.0,1.0,29.0,0.0,0.0,0.0
27_Chocó,075_Bahía Solano,Vivienda tradicional indígena,23.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0
27_Chocó,075_Bahía Solano,Vivienda tradicional étnica,73.0,3.0,27.0,1.0,0.0,0.0,41.0,0.0,0.0,1.0
27_Chocó,075_Bahía Solano,Otro tipo de vivienda (1),7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
27_Chocó,077_Bajo Baudó,Total,4384.0,798.0,36.0,9.0,14.0,24.0,2793.0,281.0,17.0,412.0
27_Chocó,077_Bajo Baudó,Casa,2398.0,666.0,33.0,9.0,2.0,3.0,1650.0,16.0,9.0,10.0
27_Chocó,077_Bajo Baudó,Apartamento,52.0,46.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
27_Chocó,077_Bajo Baudó,Tipo cuarto,22.0,10.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0
27_Chocó,077_Bajo Baudó,Vivienda tradicional indígena,1473.0,2.0,0.0,0.0,12.0,19.0,788.0,256.0,5.0,391.0
27_Chocó,077_Bajo Baudó,Vivienda tradicional étnica,432.0,73.0,2.0,0.0,0.0,2.0,339.0,8.0,3.0,5.0
27_Chocó,077_Bajo Baudó,Otro tipo de vivienda (1),7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
27_Chocó,099_Bojayá,Total,2856.0,313.0,13.0,3.0,7.0,13.0,2387.0,18.0,2.0,100.0
27_Chocó,099_Bojayá,Casa,2612.0,301.0,10.0,2.0,3.0,12.0,2221.0,9.0,1.0,53.0
27_Chocó,099_Bojayá,Apartamento,8.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,099_Bojayá,Tipo cuarto,73.0,11.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0
27_Chocó,099_Bojayá,Vivienda tradicional indígena,151.0,0.0,0.0,0.0,4.0,1.0,93.0,9.0,0.0,44.0
27_Chocó,099_Bojayá,Vivienda tradicional étnica,12.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0
27_Chocó,135_El Cantón Del San Pablo,Total,1750.0,1216.0,7.0,2.0,26.0,3.0,468.0,6.0,3.0,19.0
27_Chocó,135_El Cantón Del San Pablo,Casa,1675.0,1191.0,5.0,2.0,24.0,2.0,444.0,2.0,3.0,2.0
27_Chocó,135_El Cantón Del San Pablo,Apartamento,21.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Tipo cuarto,14.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Vivienda tradicional indígena,33.0,0.0,0.0,0.0,2.0,1.0,10.0,3.0,0.0,17.0
27_Chocó,135_El Cantón Del San Pablo,Vivienda tradicional étnica,6.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27_Chocó,135_El Cantón Del San Pablo,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Total,3754.0,287.0,4.0,19.0,3.0,20.0,3315.0,15.0,47.0,44.0
27_Chocó,150_Carmen Del Darién,Casa,3403.0,284.0,4.0,18.0,0.0,20.0,3006.0,9.0,41.0,21.0
27_Chocó,150_Carmen Del Darién,Apartamento,16.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0
27_Chocó,150_Carmen Del Darién,Tipo cuarto,71.0,1.0,0.0,0.0,1.0,0.0,64.0,0.0,3.0,2.0
27_Chocó,150_Carmen Del Darién,Vivienda tradicional indígena,230.0,0.0,0.0,0.0,2.0,0.0,205.0,4.0,2.0,17.0
27_Chocó,150_Carmen Del Darién,Vivienda tradicional étnica,27.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,3.0
27_Chocó,150_Carmen Del Darién,Otro tipo de vivienda (1),7.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
27_Chocó,160_Cértegui,Total,1629.0,871.0,70.0,4.0,9.0,12.0,626.0,13.0,12.0,12.0
27_Chocó,160_Cértegui,Casa,1359.0,860.0,68.0,4.0,9.0,8.0,389.0,13.0,7.0,1.0
27_Chocó,160_Cértegui,Apartamento,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Tipo cuarto,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,160_Cértegui,Vivienda tradicional indígena,129.0,0.0,0.0,0.0,0.0,2.0,117.0,0.0,1.0,9.0
27_Chocó,160_Cértegui,Vivienda tradicional étnica,133.0,3.0,2.0,0.0,0.0,2.0,120.0,0.0,4.0,2.0
27_Chocó,205_Condoto,Total,3808.0,2787.0,152.0,11.0,4.0,172.0,653.0,11.0,18.0,0.0
27_Chocó,205_Condoto,Casa,3676.0,2670.0,147.0,11.0,4.0,171.0,644.0,11.0,18.0,0.0
27_Chocó,205_Condoto,Apartamento,107.0,98.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Tipo cuarto,15.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Vivienda tradicional indígena,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
27_Chocó,205_Condoto,Vivienda tradicional étnica,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Total,2411.0,1313.0,33.0,39.0,1.0,367.0,640.0,10.0,7.0,1.0
27_Chocó,245_El Carmen De Atrato,Casa,1953.0,1119.0,26.0,34.0,1.0,321.0,438.0,9.0,4.0,1.0
27_Chocó,245_El Carmen De Atrato,Apartamento,187.0,143.0,4.0,3.0,0.0,34.0,3.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Tipo cuarto,72.0,46.0,3.0,1.0,0.0,12.0,10.0,0.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Vivienda tradicional indígena,181.0,5.0,0.0,1.0,0.0,0.0,174.0,1.0,0.0,0.0
27_Chocó,245_El Carmen De Atrato,Vivienda tradicional étnica,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0
27_Chocó,245_El Carmen De Atrato,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27_Chocó,250_El Litoral Del San Juan,Total,2786.0,107.0,9.0,27.0,1.0,8.0,2614.0,6.0,9.0,5.0
27_Chocó,250_El Litoral Del San Juan,Casa,1572.0,100.0,7.0,27.0,0.0,7.0,1423.0,2.0,6.0,0.0
27_Chocó,250_El Litoral Del San Juan,Apartamento,8.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Tipo cuarto,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
27_Chocó,250_El Litoral Del San Juan,Vivienda tradicional indígena,1171.0,1.0,0.0,0.0,1.0,1.0,1156.0,4.0,3.0,5.0
27_Chocó,250_El Litoral Del San Juan,Vivienda tradicional étnica,31.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Total,8137.0,4799.0,637.0,105.0,0.0,41.0,2541.0,3.0,9.0,2.0
27_Chocó,361_Istmina,Casa,7227.0,4089.0,523.0,101.0,0.0,40.0,2463.0,3.0,8.0,0.0
27_Chocó,361_Istmina,Apartamento,806.0,663.0,107.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Tipo cuarto,80.0,42.0,3.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Vivienda tradicional indígena,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
27_Chocó,361_Istmina,Vivienda tradicional étnica,14.0,3.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
27_Chocó,361_Istmina,Otro tipo de vivienda (1),5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
27_Chocó,372_Juradó,Total,1033.0,259.0,5.0,6.0,0.0,4.0,728.0,2.0,7.0,22.0
27_Chocó,372_Juradó,Casa,968.0,241.0,4.0,5.0,0.0,4.0,700.0,1.0,6.0,7.0
27_Chocó,372_Juradó,Apartamento,21.0,12.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
27_Chocó,372_Juradó,Tipo cuarto,13.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
27_Chocó,372_Juradó,Vivienda tradicional indígena,25.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,14.0
27_Chocó,372_Juradó,Vivienda tradicional étnica,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
27_Chocó,372_Juradó,Otro tipo de vivienda (1),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Total,2380.0,825.0,57.0,0.0,3.0,12.0,1457.0,26.0,0.0,0.0
27_Chocó,413_Lloró,Casa,1699.0,800.0,46.0,0.0,1.0,7.0,843.0,2.0,0.0,0.0
27_Chocó,413_Lloró,Apartamento,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Tipo cuarto,20.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Vivienda tradicional indígena,634.0,5.0,0.0,0.0,2.0,4.0,599.0,24.0,0.0,0.0
27_Chocó,413_Lloró,Vivienda tradicional étnica,13.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0
27_Chocó,413_Lloró,Otro tipo de vivienda (1),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Chocó,425_Medio Atrato,Total,2810.0,183.0,14.0,4.0,2.0,8.0,2440.0,81.0,32.0,46.0
27_Chocó,425_Medio Atrato,Casa,1863.0,160.0,10.0,4.0,0.0,4.0,1654.0,5.0,17.0,9.0
