Departamento,Municipio,"Total, Cabecera, Centro poblado, Rural disperso",Total viviendas ocupadas con personas presentes,Inodoro conectado al alcantarillado*,Inodoro conectado a pozo séptico,Inodoro sin conexión,Letrina,Inodoro con descarga directa a fuentes de agua (bajamar),No tiene servicio sanitario,Sin información
41_Huila,357_Íquira,Cabecera,847.0,826.0,8.0,5.0,2.0,3.0,2.0,1.0
41_Huila,357_Íquira,Centro poblado,320.0,284.0,27.0,1.0,0.0,1.0,5.0,2.0
41_Huila,357_Íquira,Rural disperso,1382.0,326.0,425.0,343.0,12.0,41.0,221.0,14.0
41_Huila,359_Isnos,Total municipal,7763.0,1883.0,4521.0,128.0,13.0,213.0,946.0,59.0
41_Huila,359_Isnos,Cabecera,2007.0,1759.0,90.0,1.0,0.0,126.0,22.0,9.0
41_Huila,359_Isnos,Centro poblado,277.0,75.0,156.0,3.0,1.0,2.0,39.0,1.0
41_Huila,359_Isnos,Rural disperso,5479.0,49.0,4275.0,124.0,12.0,85.0,885.0,49.0
41_Huila,378_La Argentina,Total municipal,3644.0,1445.0,1827.0,86.0,86.0,45.0,142.0,13.0
41_Huila,378_La Argentina,Cabecera,1521.0,1332.0,139.0,19.0,7.0,6.0,8.0,10.0
41_Huila,378_La Argentina,Centro poblado,145.0,85.0,45.0,1.0,2.0,0.0,11.0,1.0
41_Huila,378_La Argentina,Rural disperso,1978.0,28.0,1643.0,66.0,77.0,39.0,123.0,2.0
41_Huila,396_La Plata,Total municipal,14772.0,7644.0,4517.0,848.0,265.0,303.0,1101.0,94.0
41_Huila,396_La Plata,Cabecera,7029.0,6628.0,172.0,68.0,8.0,58.0,19.0,76.0
41_Huila,396_La Plata,Centro poblado,838.0,691.0,96.0,15.0,5.0,5.0,22.0,4.0
41_Huila,396_La Plata,Rural disperso,6905.0,325.0,4249.0,765.0,252.0,240.0,1060.0,14.0
41_Huila,483_Nátaga,Total municipal,1689.0,744.0,562.0,186.0,7.0,8.0,161.0,21.0
41_Huila,483_Nátaga,Cabecera,694.0,660.0,14.0,0.0,1.0,2.0,10.0,7.0
41_Huila,483_Nátaga,Centro poblado,102.0,73.0,14.0,10.0,0.0,1.0,3.0,1.0
41_Huila,483_Nátaga,Rural disperso,893.0,11.0,534.0,176.0,6.0,5.0,148.0,13.0
41_Huila,503_Oporapa,Total municipal,2892.0,1036.0,310.0,279.0,5.0,1185.0,68.0,9.0
41_Huila,503_Oporapa,Cabecera,676.0,608.0,18.0,5.0,1.0,34.0,6.0,4.0
41_Huila,503_Oporapa,Centro poblado,368.0,149.0,25.0,47.0,0.0,138.0,9.0,0.0
41_Huila,503_Oporapa,Rural disperso,1848.0,279.0,267.0,227.0,4.0,1013.0,53.0,5.0
41_Huila,518_Paicol,Total municipal,1882.0,871.0,807.0,78.0,2.0,32.0,61.0,31.0
41_Huila,518_Paicol,Cabecera,851.0,808.0,7.0,1.0,0.0,9.0,1.0,25.0
41_Huila,518_Paicol,Centro poblado,42.0,34.0,7.0,0.0,0.0,0.0,1.0,0.0
41_Huila,518_Paicol,Rural disperso,989.0,29.0,793.0,77.0,2.0,23.0,59.0,6.0
41_Huila,524_Palermo,Total municipal,7460.0,5155.0,2007.0,110.0,7.0,55.0,68.0,58.0
41_Huila,524_Palermo,Cabecera,3488.0,3285.0,106.0,9.0,1.0,21.0,17.0,49.0
41_Huila,524_Palermo,Centro poblado,1589.0,1560.0,21.0,0.0,0.0,2.0,4.0,2.0
41_Huila,524_Palermo,Rural disperso,2383.0,310.0,1880.0,101.0,6.0,32.0,47.0,7.0
41_Huila,530_Palestina,Total municipal,2781.0,505.0,1272.0,589.0,4.0,154.0,243.0,14.0
41_Huila,530_Palestina,Cabecera,486.0,466.0,6.0,2.0,0.0,0.0,4.0,8.0
41_Huila,530_Palestina,Rural disperso,2295.0,39.0,1266.0,587.0,4.0,154.0,239.0,6.0
41_Huila,548_Pital,Total municipal,3412.0,1376.0,1471.0,298.0,6.0,74.0,149.0,38.0
41_Huila,548_Pital,Cabecera,1324.0,1245.0,28.0,4.0,0.0,11.0,10.0,26.0
41_Huila,548_Pital,Centro poblado,98.0,73.0,19.0,2.0,1.0,0.0,1.0,2.0
41_Huila,548_Pital,Rural disperso,1990.0,58.0,1424.0,292.0,5.0,63.0,138.0,10.0
41_Huila,551_Pitalito,Total municipal,34702.0,23262.0,9319.0,653.0,58.0,661.0,514.0,235.0
41_Huila,551_Pitalito,Cabecera,21991.0,21127.0,436.0,22.0,9.0,157.0,31.0,209.0
41_Huila,551_Pitalito,Centro poblado,1823.0,1464.0,270.0,36.0,1.0,24.0,21.0,7.0
41_Huila,551_Pitalito,Rural disperso,10888.0,671.0,8613.0,595.0,48.0,480.0,462.0,19.0
41_Huila,615_Rivera,Total municipal,6550.0,4801.0,1595.0,27.0,3.0,15.0,64.0,45.0
41_Huila,615_Rivera,Cabecera,3588.0,3424.0,114.0,2.0,1.0,2.0,11.0,34.0
41_Huila,615_Rivera,Centro poblado,1338.0,1214.0,105.0,3.0,0.0,1.0,10.0,5.0
41_Huila,615_Rivera,Rural disperso,1624.0,163.0,1376.0,22.0,2.0,12.0,43.0,6.0
41_Huila,660_Saladoblanco,Total municipal,2819.0,956.0,983.0,156.0,24.0,562.0,132.0,6.0
41_Huila,660_Saladoblanco,Cabecera,596.0,545.0,25.0,7.0,0.0,10.0,4.0,5.0
41_Huila,660_Saladoblanco,Centro poblado,105.0,60.0,29.0,5.0,0.0,11.0,0.0,0.0
41_Huila,660_Saladoblanco,Rural disperso,2118.0,351.0,929.0,144.0,24.0,541.0,128.0,1.0
41_Huila,668_San Agustín,Total municipal,9720.0,4220.0,4379.0,275.0,53.0,122.0,630.0,41.0
41_Huila,668_San Agustín,Cabecera,3766.0,3625.0,80.0,6.0,6.0,12.0,18.0,19.0
41_Huila,668_San Agustín,Centro poblado,526.0,438.0,63.0,8.0,1.0,3.0,13.0,0.0
41_Huila,668_San Agustín,Rural disperso,5428.0,157.0,4236.0,261.0,46.0,107.0,599.0,22.0
41_Huila,676_Santa María,Total municipal,2975.0,886.0,1354.0,413.0,7.0,204.0,104.0,7.0
41_Huila,676_Santa María,Cabecera,818.0,764.0,12.0,8.0,0.0,24.0,5.0,5.0
41_Huila,676_Santa María,Centro poblado,98.0,84.0,7.0,5.0,0.0,0.0,2.0,0.0
41_Huila,676_Santa María,Rural disperso,2059.0,38.0,1335.0,400.0,7.0,180.0,97.0,2.0
41_Huila,770_Suaza,Total municipal,5710.0,2315.0,1905.0,310.0,14.0,821.0,334.0,11.0
41_Huila,770_Suaza,Cabecera,1333.0,1280.0,26.0,1.0,0.0,11.0,8.0,7.0
41_Huila,770_Suaza,Centro poblado,680.0,590.0,52.0,6.0,1.0,19.0,12.0,0.0
41_Huila,770_Suaza,Rural disperso,3697.0,445.0,1827.0,303.0,13.0,791.0,314.0,4.0
41_Huila,791_Tarqui,Total municipal,4554.0,2449.0,957.0,880.0,13.0,111.0,113.0,31.0
41_Huila,791_Tarqui,Cabecera,1485.0,1444.0,10.0,4.0,3.0,4.0,6.0,14.0
41_Huila,791_Tarqui,Centro poblado,763.0,661.0,31.0,47.0,1.0,10.0,11.0,2.0
41_Huila,791_Tarqui,Rural disperso,2306.0,344.0,916.0,829.0,9.0,97.0,96.0,15.0
41_Huila,797_Tesalia,Total municipal,2842.0,1967.0,675.0,87.0,1.0,32.0,62.0,18.0
41_Huila,797_Tesalia,Cabecera,1536.0,1489.0,12.0,1.0,1.0,7.0,10.0,16.0
41_Huila,797_Tesalia,Centro poblado,443.0,433.0,3.0,0.0,0.0,6.0,1.0,0.0
41_Huila,797_Tesalia,Rural disperso,863.0,45.0,660.0,86.0,0.0,19.0,51.0,2.0
41_Huila,799_Tello,Total municipal,3076.0,1697.0,952.0,234.0,12.0,31.0,107.0,43.0
41_Huila,799_Tello,Cabecera,1544.0,1471.0,16.0,0.0,1.0,1.0,20.0,35.0
41_Huila,799_Tello,Centro poblado,348.0,203.0,82.0,28.0,0.0,10.0,20.0,5.0
41_Huila,799_Tello,Rural disperso,1184.0,23.0,854.0,206.0,11.0,20.0,67.0,3.0
41_Huila,801_Teruel,Total municipal,2139.0,1180.0,748.0,88.0,4.0,23.0,81.0,15.0
41_Huila,801_Teruel,Cabecera,1199.0,1173.0,7.0,5.0,0.0,5.0,1.0,8.0
41_Huila,801_Teruel,Rural disperso,940.0,7.0,741.0,83.0,4.0,18.0,80.0,7.0
41_Huila,807_Timaná,Total municipal,5994.0,3023.0,1006.0,1120.0,11.0,632.0,168.0,34.0
41_Huila,807_Timaná,Cabecera,2191.0,2143.0,18.0,3.0,1.0,4.0,6.0,16.0
41_Huila,807_Timaná,Centro poblado,651.0,370.0,85.0,123.0,0.0,61.0,10.0,2.0
41_Huila,807_Timaná,Rural disperso,3152.0,510.0,903.0,994.0,10.0,567.0,152.0,16.0
41_Huila,872_Villavieja,Total municipal,2181.0,1634.0,247.0,28.0,23.0,13.0,218.0,18.0
41_Huila,872_Villavieja,Cabecera,777.0,724.0,16.0,0.0,0.0,2.0,26.0,9.0
41_Huila,872_Villavieja,Centro poblado,1071.0,858.0,70.0,15.0,3.0,3.0,113.0,9.0
41_Huila,872_Villavieja,Rural disperso,333.0,52.0,161.0,13.0,20.0,8.0,79.0,0.0
41_Huila,885_Yaguará,Total municipal,2275.0,1878.0,319.0,6.0,0.0,34.0,27.0,11.0
41_Huila,885_Yaguará,Cabecera,1900.0,1873.0,9.0,1.0,0.0,5.0,1.0,11.0
41_Huila,885_Yaguará,Rural disperso,375.0,5.0,310.0,5.0,0.0,29.0,26.0,0.0
44_La Guajira,001_Riohacha,Total municipal,48683.0,26149.0,10564.0,692.0,225.0,111.0,10613.0,329.0
44_La Guajira,001_Riohacha,Cabecera,34331.0,25480.0,7081.0,424.0,88.0,74.0,897.0,287.0
44_La Guajira,001_Riohacha,Centro poblado,4008.0,610.0,2472.0,189.0,13.0,9.0,709.0,6.0
44_La Guajira,001_Riohacha,Rural disperso,10344.0,59.0,1011.0,79.0,124.0,28.0,9007.0,36.0
44_La Guajira,035_Albania,Total municipal,7055.0,3855.0,705.0,49.0,33.0,18.0,2379.0,16.0
44_La Guajira,035_Albania,Cabecera,4146.0,3643.0,319.0,18.0,17.0,7.0,129.0,13.0
44_La Guajira,035_Albania,Centro poblado,591.0,193.0,218.0,13.0,5.0,4.0,156.0,2.0
44_La Guajira,035_Albania,Rural disperso,2318.0,19.0,168.0,18.0,11.0,7.0,2094.0,1.0
44_La Guajira,078_Barrancas,Total municipal,7024.0,4633.0,1149.0,36.0,7.0,7.0,1180.0,12.0
44_La Guajira,078_Barrancas,Cabecera,4036.0,3574.0,346.0,16.0,3.0,2.0,86.0,9.0
44_La Guajira,078_Barrancas,Centro poblado,1278.0,1022.0,214.0,11.0,1.0,1.0,28.0,1.0
44_La Guajira,078_Barrancas,Rural disperso,1710.0,37.0,589.0,9.0,3.0,4.0,1066.0,2.0
44_La Guajira,090_Dibulla,Total municipal,8516.0,2181.0,2921.0,61.0,14.0,11.0,3083.0,245.0
44_La Guajira,090_Dibulla,Cabecera,1186.0,780.0,221.0,26.0,7.0,1.0,138.0,13.0
44_La Guajira,090_Dibulla,Centro poblado,4077.0,1382.0,2273.0,28.0,4.0,3.0,385.0,2.0
44_La Guajira,090_Dibulla,Rural disperso,3253.0,19.0,427.0,7.0,3.0,7.0,2560.0,230.0
44_La Guajira,098_Distracción,Total municipal,3279.0,2109.0,576.0,32.0,10.0,9.0,528.0,15.0
44_La Guajira,098_Distracción,Cabecera,1574.0,1396.0,107.0,16.0,4.0,2.0,38.0,11.0
44_La Guajira,098_Distracción,Centro poblado,1100.0,679.0,244.0,8.0,3.0,2.0,161.0,3.0
44_La Guajira,098_Distracción,Rural disperso,605.0,34.0,225.0,8.0,3.0,5.0,329.0,1.0
44_La Guajira,110_El Molino,Total municipal,1928.0,1452.0,251.0,16.0,34.0,1.0,165.0,9.0
44_La Guajira,110_El Molino,Cabecera,1694.0,1448.0,187.0,15.0,13.0,1.0,21.0,9.0
44_La Guajira,110_El Molino,Rural disperso,234.0,4.0,64.0,1.0,21.0,0.0,144.0,0.0
44_La Guajira,279_Fonseca,Total municipal,10847.0,8524.0,1688.0,50.0,25.0,11.0,513.0,36.0
44_La Guajira,279_Fonseca,Cabecera,9198.0,8150.0,811.0,24.0,10.0,6.0,170.0,27.0
44_La Guajira,279_Fonseca,Centro poblado,1071.0,357.0,562.0,15.0,9.0,4.0,117.0,7.0
44_La Guajira,279_Fonseca,Rural disperso,578.0,17.0,315.0,11.0,6.0,1.0,226.0,2.0
44_La Guajira,378_Hatonuevo,Total municipal,4749.0,2806.0,916.0,117.0,7.0,9.0,882.0,12.0
44_La Guajira,378_Hatonuevo,Cabecera,3013.0,2757.0,156.0,25.0,5.0,3.0,55.0,12.0
44_La Guajira,378_Hatonuevo,Centro poblado,766.0,29.0,330.0,50.0,0.0,4.0,353.0,0.0
44_La Guajira,378_Hatonuevo,Rural disperso,970.0,20.0,430.0,42.0,2.0,2.0,474.0,0.0
44_La Guajira,420_La Jagua Del Pilar,Total municipal,749.0,520.0,107.0,1.0,0.0,2.0,117.0,2.0
44_La Guajira,420_La Jagua Del Pilar,Cabecera,460.0,445.0,5.0,1.0,0.0,1.0,8.0,0.0
44_La Guajira,420_La Jagua Del Pilar,Centro poblado,74.0,68.0,3.0,0.0,0.0,0.0,3.0,0.0
44_La Guajira,420_La Jagua Del Pilar,Rural disperso,215.0,7.0,99.0,0.0,0.0,1.0,106.0,2.0
44_La Guajira,430_Maicao,Total municipal,42626.0,18339.0,7984.0,932.0,310.0,128.0,14716.0,217.0
44_La Guajira,430_Maicao,Cabecera,27456.0,18062.0,7056.0,796.0,211.0,63.0,1085.0,183.0
44_La Guajira,430_Maicao,Centro poblado,1414.0,226.0,370.0,44.0,28.0,8.0,736.0,2.0
44_La Guajira,430_Maicao,Rural disperso,13756.0,51.0,558.0,92.0,71.0,57.0,12895.0,32.0
44_La Guajira,560_Manaure,Total municipal,19150.0,936.0,1753.0,189.0,73.0,203.0,15987.0,9.0
44_La Guajira,560_Manaure,Cabecera,2239.0,836.0,871.0,37.0,17.0,18.0,456.0,4.0
44_La Guajira,560_Manaure,Centro poblado,917.0,88.0,365.0,37.0,8.0,5.0,411.0,3.0
44_La Guajira,560_Manaure,Rural disperso,15994.0,12.0,517.0,115.0,48.0,180.0,15120.0,2.0
44_La Guajira,650_San Juan Del Cesar,Total municipal,13061.0,7302.0,3908.0,115.0,41.0,27.0,1614.0,54.0
44_La Guajira,650_San Juan Del Cesar,Cabecera,8370.0,6577.0,1486.0,24.0,19.0,16.0,209.0,39.0
44_La Guajira,650_San Juan Del Cesar,Centro poblado,3302.0,705.0,2046.0,71.0,16.0,2.0,452.0,10.0
44_La Guajira,650_San Juan Del Cesar,Rural disperso,1389.0,20.0,376.0,20.0,6.0,9.0,953.0,5.0
44_La Guajira,847_Uribia,Total municipal,38284.0,1009.0,1202.0,497.0,561.0,312.0,34552.0,151.0
44_La Guajira,847_Uribia,Cabecera,2004.0,970.0,423.0,194.0,37.0,16.0,361.0,3.0
44_La Guajira,847_Uribia,Centro poblado,452.0,16.0,94.0,5.0,15.0,4.0,318.0,0.0
44_La Guajira,847_Uribia,Rural disperso,35828.0,23.0,685.0,298.0,509.0,292.0,33873.0,148.0
44_La Guajira,855_Urumita,Total municipal,2658.0,2131.0,191.0,16.0,35.0,5.0,266.0,14.0
44_La Guajira,855_Urumita,Cabecera,2311.0,2128.0,88.0,7.0,34.0,3.0,39.0,12.0
44_La Guajira,855_Urumita,Rural disperso,347.0,3.0,103.0,9.0,1.0,2.0,227.0,2.0
44_La Guajira,874_Villanueva,Total municipal,6258.0,5407.0,448.0,29.0,12.0,3.0,354.0,5.0
44_La Guajira,874_Villanueva,Cabecera,5935.0,5402.0,326.0,28.0,11.0,3.0,160.0,5.0
44_La Guajira,874_Villanueva,Rural disperso,323.0,5.0,122.0,1.0,1.0,0.0,194.0,0.0
47_Magdalena,001_Santa Marta,Total municipal,130337.0,101653.0,25844.0,249.0,75.0,178.0,1134.0,1204.0
47_Magdalena,001_Santa Marta,Cabecera,119828.0,101206.0,16840.0,214.0,51.0,164.0,382.0,971.0
47_Magdalena,001_Santa Marta,Centro poblado,7079.0,268.0,6711.0,10.0,13.0,8.0,41.0,28.0
47_Magdalena,001_Santa Marta,Rural disperso,3430.0,179.0,2293.0,25.0,11.0,6.0,711.0,205.0
47_Magdalena,030_Algarrobo,Total municipal,3379.0,27.0,2965.0,7.0,11.0,3.0,356.0,10.0
47_Magdalena,030_Algarrobo,Cabecera,2254.0,19.0,1982.0,4.0,2.0,3.0,239.0,5.0
47_Magdalena,030_Algarrobo,Centro poblado,815.0,5.0,767.0,1.0,1.0,0.0,36.0,5.0
47_Magdalena,030_Algarrobo,Rural disperso,310.0,3.0,216.0,2.0,8.0,0.0,81.0,0.0
47_Magdalena,053_Aracataca,Total municipal,8887.0,2928.0,4469.0,76.0,62.0,64.0,1220.0,68.0
47_Magdalena,053_Aracataca,Cabecera,5626.0,2870.0,2419.0,53.0,30.0,14.0,221.0,19.0
47_Magdalena,053_Aracataca,Centro poblado,2087.0,33.0,1723.0,19.0,23.0,44.0,236.0,9.0
47_Magdalena,053_Aracataca,Rural disperso,1174.0,25.0,327.0,4.0,9.0,6.0,763.0,40.0
47_Magdalena,058_Ariguaní,Total municipal,7450.0,734.0,4994.0,86.0,466.0,86.0,1056.0,28.0
47_Magdalena,058_Ariguaní,Cabecera,4966.0,62.0,4270.0,44.0,144.0,80.0,340.0,26.0
47_Magdalena,058_Ariguaní,Centro poblado,1362.0,671.0,424.0,10.0,46.0,1.0,209.0,1.0
47_Magdalena,058_Ariguaní,Rural disperso,1122.0,1.0,300.0,32.0,276.0,5.0,507.0,1.0
47_Magdalena,161_Cerro De San Antonio,Total municipal,2003.0,18.0,1135.0,26.0,98.0,54.0,655.0,17.0
47_Magdalena,161_Cerro De San Antonio,Cabecera,1186.0,15.0,815.0,16.0,2.0,54.0,273.0,11.0
47_Magdalena,161_Cerro De San Antonio,Centro poblado,769.0,1.0,302.0,10.0,90.0,0.0,360.0,6.0
47_Magdalena,161_Cerro De San Antonio,Rural disperso,48.0,2.0,18.0,0.0,6.0,0.0,22.0,0.0
47_Magdalena,170_Chivolo,Total municipal,4635.0,2001.0,1159.0,65.0,29.0,13.0,1359.0,9.0
47_Magdalena,170_Chivolo,Cabecera,2890.0,1987.0,571.0,39.0,4.0,5.0,279.0,5.0
47_Magdalena,170_Chivolo,Centro poblado,610.0,11.0,438.0,9.0,6.0,0.0,142.0,4.0
47_Magdalena,170_Chivolo,Rural disperso,1135.0,3.0,150.0,17.0,19.0,8.0,938.0,0.0
47_Magdalena,189_Ciénaga,Total municipal,28217.0,17360.0,7754.0,325.0,179.0,535.0,1909.0,155.0
47_Magdalena,189_Ciénaga,Cabecera,24805.0,17270.0,6222.0,137.0,122.0,158.0,766.0,130.0
47_Magdalena,189_Ciénaga,Centro poblado,1230.0,65.0,618.0,74.0,10.0,220.0,239.0,4.0
47_Magdalena,189_Ciénaga,Rural disperso,2182.0,25.0,914.0,114.0,47.0,157.0,904.0,21.0
47_Magdalena,205_Concordia,Total municipal,2583.0,185.0,1715.0,80.0,127.0,13.0,426.0,37.0
47_Magdalena,205_Concordia,Cabecera,1074.0,171.0,742.0,11.0,22.0,11.0,87.0,30.0
47_Magdalena,205_Concordia,Centro poblado,1464.0,13.0,956.0,63.0,104.0,2.0,319.0,7.0
47_Magdalena,205_Concordia,Rural disperso,45.0,1.0,17.0,6.0,1.0,0.0,20.0,0.0
47_Magdalena,245_El Banco,Total municipal,13987.0,4028.0,7143.0,114.0,156.0,38.0,2446.0,62.0
47_Magdalena,245_El Banco,Cabecera,9394.0,3949.0,4767.0,56.0,13.0,36.0,516.0,57.0
47_Magdalena,245_El Banco,Centro poblado,3424.0,70.0,1955.0,53.0,89.0,2.0,1250.0,5.0
47_Magdalena,245_El Banco,Rural disperso,1169.0,9.0,421.0,5.0,54.0,0.0,680.0,0.0
47_Magdalena,258_El Piñón,Total municipal,4154.0,1138.0,2243.0,102.0,8.0,3.0,649.0,11.0
47_Magdalena,258_El Piñón,Cabecera,1439.0,1103.0,119.0,9.0,3.0,0.0,200.0,5.0
47_Magdalena,258_El Piñón,Centro poblado,2507.0,33.0,2031.0,24.0,5.0,3.0,406.0,5.0
47_Magdalena,258_El Piñón,Rural disperso,208.0,2.0,93.0,69.0,0.0,0.0,43.0,1.0
47_Magdalena,268_El Retén,Total municipal,4360.0,206.0,3619.0,32.0,9.0,4.0,479.0,11.0
47_Magdalena,268_El Retén,Cabecera,3465.0,182.0,3099.0,24.0,3.0,1.0,147.0,9.0
47_Magdalena,268_El Retén,Centro poblado,632.0,20.0,402.0,7.0,5.0,2.0,195.0,1.0
47_Magdalena,268_El Retén,Rural disperso,263.0,4.0,118.0,1.0,1.0,1.0,137.0,1.0
47_Magdalena,288_Fundación,Total municipal,15983.0,11897.0,2082.0,156.0,30.0,320.0,1347.0,151.0
47_Magdalena,288_Fundación,Cabecera,14036.0,11685.0,1642.0,99.0,23.0,318.0,156.0,113.0
47_Magdalena,288_Fundación,Centro poblado,420.0,200.0,151.0,11.0,4.0,1.0,50.0,3.0
47_Magdalena,288_Fundación,Rural disperso,1527.0,12.0,289.0,46.0,3.0,1.0,1141.0,35.0
47_Magdalena,318_Guamal,Total municipal,6054.0,2028.0,2079.0,475.0,395.0,14.0,1048.0,15.0
47_Magdalena,318_Guamal,Cabecera,2110.0,1821.0,216.0,2.0,2.0,7.0,52.0,10.0
47_Magdalena,318_Guamal,Centro poblado,2188.0,199.0,1332.0,197.0,111.0,5.0,340.0,4.0
47_Magdalena,318_Guamal,Rural disperso,1756.0,8.0,531.0,276.0,282.0,2.0,656.0,1.0
47_Magdalena,460_Nueva Granada,Total municipal,4352.0,2112.0,1307.0,29.0,9.0,5.0,877.0,13.0
47_Magdalena,460_Nueva Granada,Cabecera,1954.0,1315.0,391.0,18.0,2.0,3.0,217.0,8.0
47_Magdalena,460_Nueva Granada,Centro poblado,1354.0,794.0,433.0,9.0,4.0,2.0,109.0,3.0
47_Magdalena,460_Nueva Granada,Rural disperso,1044.0,3.0,483.0,2.0,3.0,0.0,551.0,2.0
47_Magdalena,541_Pedraza,Total municipal,1943.0,464.0,986.0,183.0,5.0,5.0,299.0,1.0
47_Magdalena,541_Pedraza,Cabecera,619.0,455.0,65.0,59.0,3.0,1.0,35.0,1.0
47_Magdalena,541_Pedraza,Centro poblado,1263.0,9.0,898.0,122.0,2.0,4.0,228.0,0.0
47_Magdalena,541_Pedraza,Rural disperso,61.0,0.0,23.0,2.0,0.0,0.0,36.0,0.0
47_Magdalena,545_Pijiño Del Carmen,Total municipal,2659.0,935.0,907.0,66.0,64.0,2.0,654.0,31.0
47_Magdalena,545_Pijiño Del Carmen,Cabecera,1363.0,843.0,256.0,16.0,5.0,2.0,214.0,27.0
47_Magdalena,545_Pijiño Del Carmen,Centro poblado,549.0,71.0,361.0,22.0,12.0,0.0,80.0,3.0
47_Magdalena,545_Pijiño Del Carmen,Rural disperso,747.0,21.0,290.0,28.0,47.0,0.0,360.0,1.0
47_Magdalena,551_Pivijay,Total municipal,9066.0,4281.0,3269.0,120.0,26.0,15.0,1319.0,36.0
47_Magdalena,551_Pivijay,Cabecera,5481.0,4267.0,848.0,81.0,12.0,2.0,240.0,31.0
47_Magdalena,551_Pivijay,Centro poblado,2454.0,14.0,1958.0,31.0,12.0,2.0,432.0,5.0
47_Magdalena,551_Pivijay,Rural disperso,1131.0,0.0,463.0,8.0,2.0,11.0,647.0,0.0
47_Magdalena,555_Plato,Total municipal,13986.0,3739.0,6745.0,180.0,405.0,196.0,2681.0,40.0
47_Magdalena,555_Plato,Cabecera,10622.0,3724.0,5551.0,162.0,386.0,156.0,605.0,38.0
47_Magdalena,555_Plato,Centro poblado,1704.0,10.0,813.0,15.0,10.0,25.0,831.0,0.0
47_Magdalena,555_Plato,Rural disperso,1660.0,5.0,381.0,3.0,9.0,15.0,1245.0,2.0
47_Magdalena,570_Puebloviejo,Total municipal,5349.0,77.0,3580.0,188.0,19.0,36.0,1439.0,10.0
47_Magdalena,570_Puebloviejo,Cabecera,1744.0,48.0,1323.0,16.0,9.0,4.0,341.0,3.0
47_Magdalena,570_Puebloviejo,Centro poblado,3436.0,22.0,2206.0,170.0,8.0,23.0,1002.0,5.0
47_Magdalena,570_Puebloviejo,Rural disperso,169.0,7.0,51.0,2.0,2.0,9.0,96.0,2.0
47_Magdalena,605_Remolino,Total municipal,2128.0,12.0,1640.0,6.0,92.0,2.0,372.0,4.0
47_Magdalena,605_Remolino,Cabecera,1294.0,12.0,1146.0,2.0,25.0,2.0,104.0,3.0
47_Magdalena,605_Remolino,Centro poblado,672.0,0.0,452.0,2.0,42.0,0.0,175.0,1.0
47_Magdalena,605_Remolino,Rural disperso,162.0,0.0,42.0,2.0,25.0,0.0,93.0,0.0
47_Magdalena,660_Sabanas De San Ángel,Total municipal,3397.0,639.0,1281.0,35.0,7.0,14.0,1418.0,3.0
47_Magdalena,660_Sabanas De San Ángel,Cabecera,1065.0,633.0,336.0,4.0,1.0,1.0,87.0,3.0
47_Magdalena,660_Sabanas De San Ángel,Centro poblado,961.0,3.0,661.0,20.0,4.0,2.0,271.0,0.0
47_Magdalena,660_Sabanas De San Ángel,Rural disperso,1371.0,3.0,284.0,11.0,2.0,11.0,1060.0,0.0
47_Magdalena,675_Salamina,Total municipal,2533.0,1488.0,837.0,33.0,1.0,3.0,165.0,6.0
47_Magdalena,675_Salamina,Cabecera,1756.0,1397.0,300.0,3.0,0.0,0.0,51.0,5.0
47_Magdalena,675_Salamina,Centro poblado,648.0,91.0,457.0,30.0,1.0,2.0,66.0,1.0
47_Magdalena,675_Salamina,Rural disperso,129.0,0.0,80.0,0.0,0.0,1.0,48.0,0.0
47_Magdalena,692_San Sebastián De Buenavista,Total municipal,4617.0,1071.0,1345.0,41.0,1027.0,7.0,1116.0,10.0
47_Magdalena,692_San Sebastián De Buenavista,Cabecera,1529.0,937.0,458.0,9.0,58.0,1.0,61.0,5.0
47_Magdalena,692_San Sebastián De Buenavista,Centro poblado,1686.0,26.0,558.0,25.0,672.0,2.0,399.0,4.0
47_Magdalena,692_San Sebastián De Buenavista,Rural disperso,1402.0,108.0,329.0,7.0,297.0,4.0,656.0,1.0
47_Magdalena,703_San Zenón,Total municipal,2570.0,624.0,1231.0,43.0,9.0,2.0,658.0,3.0
47_Magdalena,703_San Zenón,Cabecera,370.0,235.0,112.0,1.0,2.0,0.0,17.0,3.0
47_Magdalena,703_San Zenón,Centro poblado,1593.0,328.0,839.0,23.0,5.0,2.0,396.0,0.0
47_Magdalena,703_San Zenón,Rural disperso,607.0,61.0,280.0,19.0,2.0,0.0,245.0,0.0
47_Magdalena,707_Santa Ana,Total municipal,5805.0,2503.0,2201.0,116.0,35.0,1.0,931.0,18.0
47_Magdalena,707_Santa Ana,Cabecera,3282.0,2486.0,697.0,11.0,4.0,1.0,68.0,15.0
47_Magdalena,707_Santa Ana,Centro poblado,1187.0,11.0,893.0,36.0,26.0,0.0,220.0,1.0
47_Magdalena,707_Santa Ana,Rural disperso,1336.0,6.0,611.0,69.0,5.0,0.0,643.0,2.0
47_Magdalena,720_Santa Bárbara De Pinto,Total municipal,2517.0,641.0,1178.0,43.0,168.0,6.0,474.0,7.0
47_Magdalena,720_Santa Bárbara De Pinto,Cabecera,1573.0,637.0,646.0,15.0,105.0,1.0,162.0,7.0
47_Magdalena,720_Santa Bárbara De Pinto,Centro poblado,517.0,1.0,346.0,16.0,50.0,3.0,101.0,0.0
